direction_id,pair,block_id,source,target,source_range,target_range,requirement_no,required_explanation,contrary_evidence,response_model
matthew_used_luke,Matthew↔Luke,13,Luke,Matthew,Luke 7:18–Luke 7:34,Matt 11:2–Matt 11:19,4,"Luke-specific diction is heavier in this block, so Matthew later would be reworking some Lukan phrasing if direct dependence is assumed.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
luke_used_matthew,Matthew↔Luke,14,Matthew,Luke,Matt 12:4–Matt 12:4,Luke 7:36–Luke 7:36,1,Luke span is shorter here (18 vs 28 tokens) and/or leaves more Matthean span material unmatched (0 Matt-only vs 0 Luke-only verses).,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
matthew_used_luke,Matthew↔Luke,14,Luke,Matthew,Luke 7:36–Luke 7:36,Matt 12:4–Matt 12:4,1,Matthew later would need to compress some material (0 Matt-only vs 0 Luke-only verses in-block).,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
luke_used_matthew,Matthew↔Luke,15,Matthew,Luke,Matt 12:31–Matt 13:23,Luke 7:47–Luke 8:15,1,Luke span is shorter here (350 vs 838 tokens) and/or leaves more Matthean span material unmatched (28 Matt-only vs 4 Luke-only verses).,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
luke_used_matthew,Matthew↔Luke,15,Matthew,Luke,Matt 12:31–Matt 13:23,Luke 7:47–Luke 8:15,2,"The matched pairs carry 65 lemma-level replacements, so direct dependence would require substantial lexical rewriting.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
luke_used_matthew,Matthew↔Luke,15,Matthew,Luke,Matt 12:31–Matt 13:23,Luke 7:47–Luke 8:15,3,This block is under order pressure: 6 primary pairs show local reordering and 93 secondary echoes touch the block.,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
luke_used_matthew,Matthew↔Luke,15,Matthew,Luke,Matt 12:31–Matt 13:23,Luke 7:47–Luke 8:15,4,"Matthew-specific diction is heavier in this block, so Luke later would be reducing some Matthean phrasing if direct dependence is assumed.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
matthew_used_luke,Matthew↔Luke,15,Luke,Matthew,Luke 7:47–Luke 8:15,Matt 12:31–Matt 13:23,1,Matthew later would need to compress some material (28 Matt-only vs 4 Luke-only verses in-block).,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
matthew_used_luke,Matthew↔Luke,15,Luke,Matthew,Luke 7:47–Luke 8:15,Matt 12:31–Matt 13:23,2,"The matched pairs carry 65 lemma-level replacements, so direct dependence would require substantial lexical rewriting.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
matthew_used_luke,Matthew↔Luke,15,Luke,Matthew,Luke 7:47–Luke 8:15,Matt 12:31–Matt 13:23,3,This block is under order pressure: 6 primary pairs show local reordering and 93 secondary echoes touch the block.,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
matthew_used_luke,Matthew↔Luke,15,Luke,Matthew,Luke 7:47–Luke 8:15,Matt 12:31–Matt 13:23,4,"Luke-specific diction is heavier in this block, so Matthew later would be reworking some Lukan phrasing if direct dependence is assumed.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
luke_used_matthew,Matthew↔Luke,16,Matthew,Luke,Matt 13:37–Matt 13:37,Luke 8:21–Luke 8:21,1,Luke later would need to expand or clarify some material (0 Luke-only vs 0 Matt-only verses in-block).,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
luke_used_matthew,Matthew↔Luke,16,Matthew,Luke,Matt 13:37–Matt 13:37,Luke 8:21–Luke 8:21,2,"The matched pairs carry 6 lemma-level replacements, so direct dependence would require substantial lexical rewriting.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
luke_used_matthew,Matthew↔Luke,16,Matthew,Luke,Matt 13:37–Matt 13:37,Luke 8:21–Luke 8:21,3,This block is under order pressure: 0 primary pairs show local reordering and 10 secondary echoes touch the block.,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
matthew_used_luke,Matthew↔Luke,16,Luke,Matthew,Luke 8:21–Luke 8:21,Matt 13:37–Matt 13:37,1,Matthew span is longer here (14 vs 21 tokens) and/or leaves more Lukan span material unmatched (0 Luke-only vs 0 Matt-only verses).,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
matthew_used_luke,Matthew↔Luke,16,Luke,Matthew,Luke 8:21–Luke 8:21,Matt 13:37–Matt 13:37,2,"The matched pairs carry 6 lemma-level replacements, so direct dependence would require substantial lexical rewriting.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
matthew_used_luke,Matthew↔Luke,16,Luke,Matthew,Luke 8:21–Luke 8:21,Matt 13:37–Matt 13:37,3,This block is under order pressure: 0 primary pairs show local reordering and 10 secondary echoes touch the block.,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
luke_used_matthew,Matthew↔Luke,17,Matthew,Luke,Matt 13:51–Matt 13:51,Luke 8:45–Luke 8:45,1,Luke later would need to expand or clarify some material (0 Luke-only vs 0 Matt-only verses in-block).,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
matthew_used_luke,Matthew↔Luke,17,Luke,Matthew,Luke 8:45–Luke 8:45,Matt 13:51–Matt 13:51,1,Matthew span is longer here (6 vs 21 tokens) and/or leaves more Lukan span material unmatched (0 Luke-only vs 0 Matt-only verses).,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
luke_used_matthew,Matthew↔Luke,18,Matthew,Luke,Matt 14:1–Matt 14:20,Luke 9:7–Luke 9:17,1,Luke span is shorter here (217 vs 318 tokens) and/or leaves more Matthean span material unmatched (14 Matt-only vs 5 Luke-only verses).,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
luke_used_matthew,Matthew↔Luke,18,Matthew,Luke,Matt 14:1–Matt 14:20,Luke 9:7–Luke 9:17,2,"The matched pairs carry 16 lemma-level replacements, so direct dependence would require substantial lexical rewriting.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
luke_used_matthew,Matthew↔Luke,18,Matthew,Luke,Matt 14:1–Matt 14:20,Luke 9:7–Luke 9:17,3,This block is under order pressure: 3 primary pairs show local reordering and 18 secondary echoes touch the block.,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
matthew_used_luke,Matthew↔Luke,18,Luke,Matthew,Luke 9:7–Luke 9:17,Matt 14:1–Matt 14:20,1,Matthew later would need to compress some material (14 Matt-only vs 5 Luke-only verses in-block).,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
matthew_used_luke,Matthew↔Luke,18,Luke,Matthew,Luke 9:7–Luke 9:17,Matt 14:1–Matt 14:20,2,"The matched pairs carry 16 lemma-level replacements, so direct dependence would require substantial lexical rewriting.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
matthew_used_luke,Matthew↔Luke,18,Luke,Matthew,Luke 9:7–Luke 9:17,Matt 14:1–Matt 14:20,3,This block is under order pressure: 3 primary pairs show local reordering and 18 secondary echoes touch the block.,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
matthew_used_luke,Matthew↔Luke,18,Luke,Matthew,Luke 9:7–Luke 9:17,Matt 14:1–Matt 14:20,4,"Luke-specific diction is heavier in this block, so Matthew later would be reworking some Lukan phrasing if direct dependence is assumed.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
luke_used_matthew,Matthew↔Luke,19,Matthew,Luke,Matt 15:10–Matt 15:10,Luke 9:18–Luke 9:18,1,Luke later would need to expand or clarify some material (0 Luke-only vs 0 Matt-only verses in-block).,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
matthew_used_luke,Matthew↔Luke,19,Luke,Matthew,Luke 9:18–Luke 9:18,Matt 15:10–Matt 15:10,1,Matthew span is longer here (9 vs 23 tokens) and/or leaves more Lukan span material unmatched (0 Luke-only vs 0 Matt-only verses).,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
luke_used_matthew,Matthew↔Luke,20,Matthew,Luke,Matt 16:14–Matt 18:5,Luke 9:19–Luke 9:48,1,Luke span is shorter here (590 vs 896 tokens) and/or leaves more Matthean span material unmatched (25 Matt-only vs 9 Luke-only verses).,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
luke_used_matthew,Matthew↔Luke,20,Matthew,Luke,Matt 16:14–Matt 18:5,Luke 9:19–Luke 9:48,2,"The matched pairs carry 81 lemma-level replacements, so direct dependence would require substantial lexical rewriting.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
luke_used_matthew,Matthew↔Luke,20,Matthew,Luke,Matt 16:14–Matt 18:5,Luke 9:19–Luke 9:48,3,This block is under order pressure: 6 primary pairs show local reordering and 83 secondary echoes touch the block.,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
luke_used_matthew,Matthew↔Luke,20,Matthew,Luke,Matt 16:14–Matt 18:5,Luke 9:19–Luke 9:48,4,"Matthew-specific diction is heavier in this block, so Luke later would be reducing some Matthean phrasing if direct dependence is assumed.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
matthew_used_luke,Matthew↔Luke,20,Luke,Matthew,Luke 9:19–Luke 9:48,Matt 16:14–Matt 18:5,1,Matthew later would need to compress some material (25 Matt-only vs 9 Luke-only verses in-block).,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
matthew_used_luke,Matthew↔Luke,20,Luke,Matthew,Luke 9:19–Luke 9:48,Matt 16:14–Matt 18:5,2,"The matched pairs carry 81 lemma-level replacements, so direct dependence would require substantial lexical rewriting.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
matthew_used_luke,Matthew↔Luke,20,Luke,Matthew,Luke 9:19–Luke 9:48,Matt 16:14–Matt 18:5,3,This block is under order pressure: 6 primary pairs show local reordering and 83 secondary echoes touch the block.,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
matthew_used_luke,Matthew↔Luke,20,Luke,Matthew,Luke 9:19–Luke 9:48,Matt 16:14–Matt 18:5,4,"Luke-specific diction is heavier in this block, so Matthew later would be reworking some Lukan phrasing if direct dependence is assumed.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
luke_used_matthew,Matthew↔Luke,21,Matthew,Luke,Matt 18:10–Matt 18:13,Luke 15:3–Luke 15:7,1,Luke later would need to expand or clarify some material (2 Luke-only vs 0 Matt-only verses in-block).,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
luke_used_matthew,Matthew↔Luke,21,Matthew,Luke,Matt 18:10–Matt 18:13,Luke 15:3–Luke 15:7,2,"The matched pairs carry 19 lemma-level replacements, so direct dependence would require substantial lexical rewriting.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
luke_used_matthew,Matthew↔Luke,21,Matthew,Luke,Matt 18:10–Matt 18:13,Luke 15:3–Luke 15:7,3,This block is under order pressure: 2 primary pairs show local reordering and 12 secondary echoes touch the block.,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
matthew_used_luke,Matthew↔Luke,21,Luke,Matthew,Luke 15:3–Luke 15:7,Matt 18:10–Matt 18:13,1,Matthew span is longer here (75 vs 89 tokens) and/or leaves more Lukan span material unmatched (2 Luke-only vs 0 Matt-only verses).,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
matthew_used_luke,Matthew↔Luke,21,Luke,Matthew,Luke 15:3–Luke 15:7,Matt 18:10–Matt 18:13,2,"The matched pairs carry 19 lemma-level replacements, so direct dependence would require substantial lexical rewriting.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
matthew_used_luke,Matthew↔Luke,21,Luke,Matthew,Luke 15:3–Luke 15:7,Matt 18:10–Matt 18:13,3,This block is under order pressure: 2 primary pairs show local reordering and 12 secondary echoes touch the block.,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
luke_used_matthew,Matthew↔Luke,22,Matthew,Luke,Matt 18:14–Matt 18:33,Luke 17:2–Luke 17:13,1,Luke span is shorter here (192 vs 361 tokens) and/or leaves more Matthean span material unmatched (16 Matt-only vs 8 Luke-only verses).,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
luke_used_matthew,Matthew↔Luke,22,Matthew,Luke,Matt 18:14–Matt 18:33,Luke 17:2–Luke 17:13,2,"The matched pairs carry 18 lemma-level replacements, so direct dependence would require substantial lexical rewriting.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
luke_used_matthew,Matthew↔Luke,22,Matthew,Luke,Matt 18:14–Matt 18:33,Luke 17:2–Luke 17:13,3,This block is under order pressure: 1 primary pairs show local reordering and 13 secondary echoes touch the block.,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
luke_used_matthew,Matthew↔Luke,22,Matthew,Luke,Matt 18:14–Matt 18:33,Luke 17:2–Luke 17:13,4,"Matthew-specific diction is heavier in this block, so Luke later would be reducing some Matthean phrasing if direct dependence is assumed.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
matthew_used_luke,Matthew↔Luke,22,Luke,Matthew,Luke 17:2–Luke 17:13,Matt 18:14–Matt 18:33,1,Matthew later would need to compress some material (16 Matt-only vs 8 Luke-only verses in-block).,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
matthew_used_luke,Matthew↔Luke,22,Luke,Matthew,Luke 17:2–Luke 17:13,Matt 18:14–Matt 18:33,2,"The matched pairs carry 18 lemma-level replacements, so direct dependence would require substantial lexical rewriting.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
matthew_used_luke,Matthew↔Luke,22,Luke,Matthew,Luke 17:2–Luke 17:13,Matt 18:14–Matt 18:33,3,This block is under order pressure: 1 primary pairs show local reordering and 13 secondary echoes touch the block.,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
luke_used_matthew,Matthew↔Luke,23,Matthew,Luke,Matt 19:5–Matt 19:6,Luke 17:34–Luke 17:35,1,Luke span is shorter here (30 vs 38 tokens) and/or leaves more Matthean span material unmatched (0 Matt-only vs 0 Luke-only verses).,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
luke_used_matthew,Matthew↔Luke,23,Matthew,Luke,Matt 19:5–Matt 19:6,Luke 17:34–Luke 17:35,2,"The matched pairs carry 10 lemma-level replacements, so direct dependence would require substantial lexical rewriting.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
luke_used_matthew,Matthew↔Luke,23,Matthew,Luke,Matt 19:5–Matt 19:6,Luke 17:34–Luke 17:35,3,This block is under order pressure: 1 primary pairs show local reordering and 5 secondary echoes touch the block.,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
matthew_used_luke,Matthew↔Luke,23,Luke,Matthew,Luke 17:34–Luke 17:35,Matt 19:5–Matt 19:6,1,Matthew later would need to compress some material (0 Matt-only vs 0 Luke-only verses in-block).,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
matthew_used_luke,Matthew↔Luke,23,Luke,Matthew,Luke 17:34–Luke 17:35,Matt 19:5–Matt 19:6,2,"The matched pairs carry 10 lemma-level replacements, so direct dependence would require substantial lexical rewriting.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
matthew_used_luke,Matthew↔Luke,23,Luke,Matthew,Luke 17:34–Luke 17:35,Matt 19:5–Matt 19:6,3,This block is under order pressure: 1 primary pairs show local reordering and 5 secondary echoes touch the block.,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
luke_used_matthew,Matthew↔Luke,24,Matthew,Luke,Matt 19:13–Matt 19:29,Luke 18:15–Luke 18:29,1,Luke span is shorter here (240 vs 308 tokens) and/or leaves more Matthean span material unmatched (4 Matt-only vs 2 Luke-only verses).,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
luke_used_matthew,Matthew↔Luke,24,Matthew,Luke,Matt 19:13–Matt 19:29,Luke 18:15–Luke 18:29,2,"The matched pairs carry 46 lemma-level replacements, so direct dependence would require substantial lexical rewriting.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
luke_used_matthew,Matthew↔Luke,24,Matthew,Luke,Matt 19:13–Matt 19:29,Luke 18:15–Luke 18:29,3,This block is under order pressure: 7 primary pairs show local reordering and 36 secondary echoes touch the block.,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
luke_used_matthew,Matthew↔Luke,24,Matthew,Luke,Matt 19:13–Matt 19:29,Luke 18:15–Luke 18:29,4,"Matthew-specific diction is heavier in this block, so Luke later would be reducing some Matthean phrasing if direct dependence is assumed.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
matthew_used_luke,Matthew↔Luke,24,Luke,Matthew,Luke 18:15–Luke 18:29,Matt 19:13–Matt 19:29,1,Matthew later would need to compress some material (4 Matt-only vs 2 Luke-only verses in-block).,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
matthew_used_luke,Matthew↔Luke,24,Luke,Matthew,Luke 18:15–Luke 18:29,Matt 19:13–Matt 19:29,2,"The matched pairs carry 46 lemma-level replacements, so direct dependence would require substantial lexical rewriting.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
matthew_used_luke,Matthew↔Luke,24,Luke,Matthew,Luke 18:15–Luke 18:29,Matt 19:13–Matt 19:29,3,This block is under order pressure: 7 primary pairs show local reordering and 36 secondary echoes touch the block.,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
matthew_used_luke,Matthew↔Luke,24,Luke,Matthew,Luke 18:15–Luke 18:29,Matt 19:13–Matt 19:29,4,"Luke-specific diction is heavier in this block, so Matthew later would be reworking some Lukan phrasing if direct dependence is assumed.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
luke_used_matthew,Matthew↔Luke,25,Matthew,Luke,Matt 20:18–Matt 20:34,Luke 18:31–Luke 18:43,1,Luke span is shorter here (169 vs 281 tokens) and/or leaves more Matthean span material unmatched (11 Matt-only vs 7 Luke-only verses).,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
luke_used_matthew,Matthew↔Luke,25,Matthew,Luke,Matt 20:18–Matt 20:34,Luke 18:31–Luke 18:43,2,"The matched pairs carry 17 lemma-level replacements, so direct dependence would require substantial lexical rewriting.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
luke_used_matthew,Matthew↔Luke,25,Matthew,Luke,Matt 20:18–Matt 20:34,Luke 18:31–Luke 18:43,3,This block is under order pressure: 3 primary pairs show local reordering and 34 secondary echoes touch the block.,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
luke_used_matthew,Matthew↔Luke,25,Matthew,Luke,Matt 20:18–Matt 20:34,Luke 18:31–Luke 18:43,4,"Matthew-specific diction is heavier in this block, so Luke later would be reducing some Matthean phrasing if direct dependence is assumed.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
