book,ref,original_idx,masked_as_markan,mask_rule,best_mark_ref,best_mark_original_idx,best_mark_score,best_mark_base_score,best_mark_lcs,best_mark_shared_content_lemmas,best_mark_rare_shared_lemmas,best_window_mark_ref,best_window_score,in_markan_chain,chain_mark_ref,chain_score,local_cluster,token_count,content_token_count,text
Luke,Luke 19:16,853,False,unmasked_non_markan,Mark 12:29,483,0.093454,0.119813,0.0,2,0,,0.0,False,,0.0,False,12,8,"παρεγένετο δὲ ὁ πρῶτος λέγων· Κύριε, ἡ μνᾶ σου ⸂δέκα προσηργάσατο⸃ μνᾶς."
Luke,Luke 19:17,854,False,unmasked_non_markan,Mark 10:18,388,0.171408,0.219754,0.0,2,0,,0.0,False,,0.0,False,17,11,"καὶ εἶπεν αὐτῷ· ⸀Εὖγε, ἀγαθὲ δοῦλε, ὅτι ἐν ἐλαχίστῳ πιστὸς ἐγένου, ἴσθι ἐξουσίαν ἔχων ἐπάνω δέκα πόλεων."
Luke,Luke 19:18,855,False,unmasked_non_markan,Mark 6:38,230,0.097256,0.107593,0.0,2,1,,0.0,False,,0.0,False,12,8,"καὶ ἦλθεν ὁ δεύτερος λέγων· ⸂Ἡ μνᾶ σου, κύριε⸃, ἐποίησεν πέντε μνᾶς."
Luke,Luke 19:19,856,False,unmasked_non_markan,Mark 9:13,335,0.149884,0.192159,0.0,2,0,,0.0,False,,0.0,False,10,6,εἶπεν δὲ καὶ τούτῳ· Καὶ σὺ ⸂ἐπάνω γίνου⸃ πέντε πόλεων.
Luke,Luke 19:20,857,False,unmasked_non_markan,Mark 4:25,133,0.095736,0.122739,0.0,1,0,,0.0,False,,0.0,False,15,8,"καὶ ⸀ὁ ἕτερος ἦλθεν λέγων· Κύριε, ἰδοὺ ἡ μνᾶ σου ἣν εἶχον ἀποκειμένην ἐν σουδαρίῳ·"
Luke,Luke 19:21,858,False,unmasked_non_markan,Mark 4:14,122,0.158914,0.203736,0.0,1,0,,0.0,False,,0.0,False,16,10,"ἐφοβούμην γάρ σε ὅτι ἄνθρωπος αὐστηρὸς εἶ, αἴρεις ὃ οὐκ ἔθηκας καὶ θερίζεις ὃ οὐκ ἔσπειρας."
Luke,Luke 19:22,859,False,unmasked_non_markan,Mark 4:14,122,0.130319,0.167075,0.0,1,0,,0.0,False,,0.0,False,25,15,"⸀λέγει αὐτῷ· Ἐκ τοῦ στόματός σου κρίνω σε, πονηρὲ δοῦλε· ᾔδεις ὅτι ἐγὼ ἄνθρωπος αὐστηρός εἰμι, αἴρων ὃ οὐκ ἔθηκα καὶ θερίζων ὃ οὐκ ἔσπειρα;"
Luke,Luke 19:23,860,False,unmasked_non_markan,Mark 14:11,546,0.115743,0.131294,0.0,2,1,,0.0,False,,0.0,False,17,7,καὶ διὰ τί οὐκ ἔδωκάς ⸂μου τὸ ἀργύριον⸃ ἐπὶ τράπεζαν; κἀγὼ ἐλθὼν σὺν τόκῳ ἂν ⸂αὐτὸ ἔπραξα⸃.
Luke,Luke 19:24,861,False,unmasked_non_markan,Mark 4:25,133,0.163869,0.210088,0.0,3,0,,0.0,False,,0.0,False,16,8,καὶ τοῖς παρεστῶσιν εἶπεν· Ἄρατε ἀπ’ αὐτοῦ τὴν μνᾶν καὶ δότε τῷ τὰς δέκα μνᾶς ἔχοντι—
Luke,Luke 19:25,862,False,unmasked_non_markan,Mark 10:41,411,0.14972,0.174855,0.0,1,1,,0.0,False,,0.0,False,7,5,"καὶ εἶπαν αὐτῷ· Κύριε, ἔχει δέκα μνᾶς—"
Luke,Luke 19:26,863,True,strict_verse,Mark 4:25,133,0.761775,0.778833,0.857143,4,0,,0.0,False,,0.0,False,16,9,"⸀λέγω ὑμῖν ὅτι παντὶ τῷ ἔχοντι δοθήσεται, ἀπὸ δὲ τοῦ μὴ ἔχοντος καὶ ὃ ἔχει ⸀ἀρθήσεται."
Luke,Luke 19:27,864,False,unmasked_non_markan,Mark 14:42,577,0.119561,0.136189,0.0,1,1,,0.0,False,,0.0,False,19,7,πλὴν τοὺς ἐχθρούς μου ⸀τούτους τοὺς μὴ θελήσαντάς με βασιλεῦσαι ἐπ’ αὐτοὺς ἀγάγετε ὧδε καὶ κατασφάξατε ⸀αὐτοὺς ἔμπροσθέν μου.
Luke,Luke 19:28,865,False,unmasked_non_markan,Mark 10:33,403,0.165207,0.211804,0.0,2,0,,0.0,False,,0.0,False,8,5,Καὶ εἰπὼν ταῦτα ἐπορεύετο ἔμπροσθεν ἀναβαίνων εἰς Ἱεροσόλυμα.
Luke,Luke 19:29,866,True,strict_verse,Mark 11:1,423,0.79112,0.757846,0.888889,8,3,,0.0,True,Mark 11:1,0.757846,True,18,10,"Καὶ ἐγένετο ὡς ἤγγισεν εἰς Βηθφαγὴ καὶ Βηθανίαν πρὸς τὸ ὄρος τὸ καλούμενον Ἐλαιῶν, ἀπέστειλεν δύο τῶν ⸀μαθητῶν"
Luke,Luke 19:30,867,True,strict_verse,Mark 11:2,424,0.649952,0.600671,0.785714,11,3,,0.0,True,Mark 11:2,0.600671,True,22,14,"⸀λέγων· Ὑπάγετε εἰς τὴν κατέναντι κώμην, ἐν ᾗ εἰσπορευόμενοι εὑρήσετε πῶλον δεδεμένον, ἐφ’ ὃν οὐδεὶς πώποτε ἀνθρώπων ἐκάθισεν, ⸀καὶ λύσαντες αὐτὸν ἀγάγετε."
Luke,Luke 19:31,868,True,chain_context,Mark 11:3,425,0.4022,0.366679,0.571429,4,1,,0.0,True,Mark 11:3,0.366679,True,16,7,καὶ ἐάν τις ὑμᾶς ἐρωτᾷ· Διὰ τί λύετε; οὕτως ⸀ἐρεῖτε ὅτι Ὁ κύριος αὐτοῦ χρείαν ἔχει.
Luke,Luke 19:32,869,False,unmasked_non_markan,Mark 1:37,37,0.342543,0.323773,0.5,2,0,,0.0,False,,0.0,False,8,4,ἀπελθόντες δὲ οἱ ἀπεσταλμένοι εὗρον καθὼς εἶπεν αὐτοῖς.
Luke,Luke 19:33,870,True,strict_verse,Mark 11:5,427,0.562387,0.571436,0.5,3,2,,0.0,True,Mark 11:5,0.571436,True,15,6,λυόντων δὲ αὐτῶν τὸν πῶλον εἶπαν οἱ κύριοι αὐτοῦ πρὸς αὐτούς· Τί λύετε τὸν πῶλον;
Luke,Luke 19:34,871,True,strict_verse,Mark 11:3,425,0.645139,0.579238,1.0,4,1,,0.0,False,,0.0,True,9,4,οἱ δὲ εἶπαν ⸀ὅτι Ὁ κύριος αὐτοῦ χρείαν ἔχει.
Luke,Luke 19:35,872,False,unmasked_non_markan,Mark 11:7,429,0.277524,0.261782,0.333333,3,1,,0.0,False,,0.0,False,17,7,"καὶ ἤγαγον αὐτὸν πρὸς τὸν Ἰησοῦν, καὶ ἐπιρίψαντες ⸀αὐτῶν τὰ ἱμάτια ἐπὶ τὸν πῶλον ἐπεβίβασαν τὸν Ἰησοῦν·"
Luke,Luke 19:36,873,False,unmasked_non_markan,Mark 11:8,430,0.132594,0.169992,0.0,2,0,,0.0,False,,0.0,False,10,4,πορευομένου δὲ αὐτοῦ ὑπεστρώννυον τὰ ἱμάτια ⸀ἑαυτῶν ἐν τῇ ὁδῷ.
Luke,Luke 19:37,874,False,unmasked_non_markan,Mark 11:1,423,0.176668,0.209403,0.0,4,1,,0.0,False,,0.0,False,28,17,"ἐγγίζοντος δὲ αὐτοῦ ἤδη πρὸς τῇ καταβάσει τοῦ Ὄρους τῶν Ἐλαιῶν ἤρξαντο ἅπαν τὸ πλῆθος τῶν μαθητῶν χαίροντες αἰνεῖν τὸν θεὸν φωνῇ μεγάλῃ περὶ ⸀πασῶν ὧν εἶδον δυνάμεων,"
Luke,Luke 19:38,875,True,chain_context,Mark 11:10,432,0.358395,0.327002,0.5,3,1,,0.0,True,Mark 11:10,0.327002,False,15,10,λέγοντες· Εὐλογημένος ὁ ἐρχόμενος ⸀βασιλεὺς ἐν ὀνόματι κυρίου· ⸂ἐν οὐρανῷ εἰρήνη⸃ καὶ δόξα ἐν ὑψίστοις.
Luke,Luke 19:39,876,False,unmasked_non_markan,Mark 8:30,314,0.258251,0.254168,0.333333,2,0,,0.0,False,,0.0,False,15,6,"καί τινες τῶν Φαρισαίων ἀπὸ τοῦ ὄχλου εἶπαν πρὸς αὐτόν· Διδάσκαλε, ἐπιτίμησον τοῖς μαθηταῖς σου."
Luke,Luke 19:40,877,False,unmasked_non_markan,Mark 10:48,418,0.208091,0.249689,0.0,2,1,,0.0,False,,0.0,False,12,6,"καὶ ἀποκριθεὶς ⸀εἶπεν· Λέγω ὑμῖν, ⸀ὅτι ἐὰν οὗτοι ⸀σιωπήσουσιν, οἱ λίθοι ⸀κράξουσιν."
Luke,Luke 19:41,878,False,unmasked_non_markan,Mark 16:10,663,0.163824,0.192937,0.0,1,1,,0.0,False,,0.0,False,9,4,"Καὶ ὡς ἤγγισεν, ἰδὼν τὴν πόλιν ἔκλαυσεν ἐπ’ ⸀αὐτήν,"
Luke,Luke 19:42,879,False,unmasked_non_markan,Mark 13:19,517,0.107823,0.12114,0.0,2,1,,0.0,False,,0.0,False,19,8,λέγων ὅτι Εἰ ἔγνως ⸂ἐν τῇ ἡμέρᾳ ταύτῃ καὶ σὺ⸃ τὰ πρὸς ⸀εἰρήνην— νῦν δὲ ἐκρύβη ἀπὸ ὀφθαλμῶν σου.
Luke,Luke 19:43,880,False,unmasked_non_markan,Mark 1:45,45,0.08146,0.087342,0.0,1,1,,0.0,False,,0.0,False,19,8,"ὅτι ἥξουσιν ἡμέραι ἐπὶ σὲ καὶ ⸀παρεμβαλοῦσιν οἱ ἐχθροί σου χάρακά σοι καὶ περικυκλώσουσίν σε καὶ συνέξουσίν σε πάντοθεν,"
Luke,Luke 19:44,881,False,unmasked_non_markan,Mark 13:2,500,0.353442,0.337746,0.5,3,0,,0.0,False,,0.0,False,26,10,"καὶ ἐδαφιοῦσίν σε καὶ τὰ τέκνα σου ἐν σοί, καὶ οὐκ ἀφήσουσιν ⸂λίθον ἐπὶ λίθον ἐν σοί⸃, ἀνθ’ ὧν οὐκ ἔγνως τὸν καιρὸν τῆς ἐπισκοπῆς σου."
Luke,Luke 19:45,882,True,strict_verse,Mark 11:15,437,0.67115,0.612585,1.0,5,1,,0.0,True,Mark 11:15,0.612585,True,9,5,"Καὶ εἰσελθὼν εἰς τὸ ἱερὸν ἤρξατο ἐκβάλλειν τοὺς ⸀πωλοῦντας,"
Luke,Luke 19:46,883,True,strict_verse,Mark 11:17,439,0.754261,0.710591,0.888889,7,3,,0.0,True,Mark 11:17,0.710591,True,16,9,"λέγων αὐτοῖς· Γέγραπται· ⸂Καὶ ἔσται⸃ ὁ οἶκός μου οἶκος ⸀προσευχῆς, ὑμεῖς δὲ αὐτὸν ἐποιήσατε σπήλαιον λῃστῶν."
Luke,Luke 19:47,884,False,unmasked_non_markan,Mark 11:18,440,0.313923,0.310158,0.4,4,0,,0.0,True,Mark 11:18,0.310158,False,23,10,"Καὶ ἦν διδάσκων τὸ καθ’ ἡμέραν ἐν τῷ ἱερῷ· οἱ δὲ ἀρχιερεῖς καὶ οἱ γραμματεῖς ἐζήτουν αὐτὸν ἀπολέσαι καὶ οἱ πρῶτοι τοῦ λαοῦ,"
Luke,Luke 19:48,885,False,unmasked_non_markan,Mark 4:23,131,0.106659,0.136742,0.0,1,0,,0.0,False,,0.0,False,13,7,"καὶ οὐχ ⸀εὕρισκον τὸ τί ποιήσωσιν, ὁ λαὸς γὰρ ἅπας ἐξεκρέματο αὐτοῦ ἀκούων."
Luke,Luke 20:1,886,False,unmasked_non_markan,Mark 11:27,448,0.327495,0.317301,0.444444,4,0,,0.0,True,Mark 11:27,0.317301,False,24,11,"Καὶ ἐγένετο ἐν μιᾷ τῶν ⸀ἡμερῶν διδάσκοντος αὐτοῦ τὸν λαὸν ἐν τῷ ἱερῷ καὶ εὐαγγελιζομένου ἐπέστησαν οἱ ⸀ἀρχιερεῖς καὶ οἱ γραμματεῖς σὺν τοῖς πρεσβυτέροις,"
Luke,Luke 20:2,887,True,strict_verse,Mark 11:28,449,0.724006,0.735905,0.833333,4,0,,0.0,True,Mark 11:28,0.735905,True,21,8,"καὶ εἶπαν ⸂λέγοντες πρὸς αὐτόν⸃· Εἰπὸν ἡμῖν ἐν ποίᾳ ἐξουσίᾳ ταῦτα ποιεῖς, ἢ τίς ἐστιν ὁ δούς σοι τὴν ἐξουσίαν ταύτην;"
Luke,Luke 20:3,888,True,chain_context,Mark 11:29,450,0.359393,0.322299,0.6,3,0,,0.0,True,Mark 11:29,0.322299,True,12,5,"ἀποκριθεὶς δὲ εἶπεν πρὸς αὐτούς· Ἐρωτήσω ὑμᾶς ⸀κἀγὼ λόγον, καὶ εἴπατέ μοι·"
Luke,Luke 20:4,889,True,strict_verse,Mark 11:30,451,0.898447,0.903991,1.0,5,1,,0.0,True,Mark 11:30,0.903991,True,9,5,Τὸ βάπτισμα Ἰωάννου ἐξ οὐρανοῦ ἦν ἢ ἐξ ἀνθρώπων;
Luke,Luke 20:5,890,True,strict_verse,Mark 11:31,452,0.68853,0.684929,0.857143,4,0,,0.0,True,Mark 11:31,0.684929,True,17,7,"οἱ δὲ συνελογίσαντο πρὸς ἑαυτοὺς λέγοντες ὅτι Ἐὰν εἴπωμεν· Ἐξ οὐρανοῦ, ἐρεῖ· Διὰ τί οὐκ ἐπιστεύσατε αὐτῷ;"
Luke,Luke 20:6,891,True,chain_context,Mark 11:32,453,0.385303,0.338422,0.6,6,1,,0.0,True,Mark 11:32,0.338422,True,16,10,"ἐὰν δὲ εἴπωμεν· Ἐξ ἀνθρώπων, ⸂ὁ λαὸς ἅπας⸃ καταλιθάσει ἡμᾶς, πεπεισμένος γάρ ἐστιν Ἰωάννην προφήτην εἶναι·"
Luke,Luke 20:7,892,False,unmasked_non_markan,Mark 8:4,288,0.20627,0.247355,0.0,2,1,,0.0,False,,0.0,False,5,4,καὶ ἀπεκρίθησαν μὴ εἰδέναι πόθεν.
Luke,Luke 20:8,893,True,strict_verse,Mark 11:33,454,0.810764,0.808672,1.0,5,0,,0.0,True,Mark 11:33,0.808672,True,14,6,καὶ ὁ Ἰησοῦς εἶπεν αὐτοῖς· Οὐδὲ ἐγὼ λέγω ὑμῖν ἐν ποίᾳ ἐξουσίᾳ ταῦτα ποιῶ.
Luke,Luke 20:9,894,True,chain_context,Mark 12:1,455,0.48677,0.438167,0.583333,8,5,,0.0,True,Mark 12:1,0.438167,True,20,12,"Ἤρξατο δὲ πρὸς τὸν λαὸν λέγειν τὴν παραβολὴν ταύτην· ⸀Ἄνθρωπος ἐφύτευσεν ἀμπελῶνα, καὶ ἐξέδετο αὐτὸν γεωργοῖς, καὶ ἀπεδήμησεν χρόνους ἱκανούς."
Luke,Luke 20:10,895,True,strict_verse,Mark 12:2,456,0.577557,0.562039,0.625,6,2,,0.0,True,Mark 12:2,0.562039,True,22,11,"⸀καὶ καιρῷ ἀπέστειλεν πρὸς τοὺς γεωργοὺς δοῦλον, ἵνα ἀπὸ τοῦ καρποῦ τοῦ ἀμπελῶνος ⸀δώσουσιν αὐτῷ· οἱ δὲ γεωργοὶ ⸂ἐξαπέστειλαν αὐτὸν δείραντες⸃ κενόν."
Luke,Luke 20:11,896,True,local_cluster,Mark 12:3,457,0.343234,0.29047,0.5,2,2,,0.0,False,,0.0,True,13,8,καὶ προσέθετο ⸂ἕτερον πέμψαι⸃ δοῦλον· οἱ δὲ κἀκεῖνον δείραντες καὶ ἀτιμάσαντες ἐξαπέστειλαν κενόν.
Luke,Luke 20:12,897,False,unmasked_non_markan,Mark 5:12,161,0.11833,0.134611,0.0,1,1,,0.0,False,,0.0,False,10,6,καὶ προσέθετο ⸂τρίτον πέμψαι⸃· οἱ δὲ καὶ τοῦτον τραυματίσαντες ἐξέβαλον.
Luke,Luke 20:13,898,False,unmasked_non_markan,Mark 12:6,460,0.337463,0.321534,0.333333,4,2,,0.0,True,Mark 12:6,0.321534,False,17,9,εἶπεν δὲ ὁ κύριος τοῦ ἀμπελῶνος· Τί ποιήσω; πέμψω τὸν υἱόν μου τὸν ἀγαπητόν· ἴσως ⸀τοῦτον ἐντραπήσονται.
Luke,Luke 20:14,899,True,strict_verse,Mark 12:7,461,0.614911,0.563989,0.75,6,3,,0.0,True,Mark 12:7,0.563989,True,20,9,"ἰδόντες δὲ αὐτὸν οἱ γεωργοὶ διελογίζοντο πρὸς ⸀ἀλλήλους λέγοντες· Οὗτός ἐστιν ὁ κληρονόμος· ⸀ἀποκτείνωμεν αὐτόν, ἵνα ἡμῶν γένηται ἡ κληρονομία·"
Luke,Luke 20:15,900,True,strict_verse,Mark 12:8,462,0.554609,0.578559,0.5,3,1,,0.0,True,Mark 12:8,0.578559,True,15,6,καὶ ἐκβαλόντες αὐτὸν ἔξω τοῦ ἀμπελῶνος ἀπέκτειναν. τί οὖν ποιήσει αὐτοῖς ὁ κύριος τοῦ ἀμπελῶνος;
Luke,Luke 20:16,901,True,strict_verse,Mark 12:9,463,0.711564,0.724228,0.666667,6,2,,0.0,True,Mark 12:9,0.724228,True,16,10,"ἐλεύσεται καὶ ἀπολέσει τοὺς γεωργοὺς τούτους, καὶ δώσει τὸν ἀμπελῶνα ἄλλοις. ἀκούσαντες δὲ εἶπαν· Μὴ γένοιτο."
Luke,Luke 20:17,902,True,strict_verse,Mark 12:10,464,0.6446,0.638376,0.666667,6,2,,0.0,True,Mark 12:10,0.638376,True,21,10,"ὁ δὲ ἐμβλέψας αὐτοῖς εἶπεν· Τί οὖν ἐστιν τὸ γεγραμμένον τοῦτο· Λίθον ὃν ἀπεδοκίμασαν οἱ οἰκοδομοῦντες, οὗτος ἐγενήθη εἰς κεφαλὴν γωνίας;"
Luke,Luke 20:18,903,False,unmasked_non_markan,Mark 4:4,112,0.118213,0.151555,0.0,1,0,,0.0,False,,0.0,False,15,6,"πᾶς ὁ πεσὼν ἐπ’ ἐκεῖνον τὸν λίθον συνθλασθήσεται· ἐφ’ ὃν δ’ ἂν πέσῃ, λικμήσει αὐτόν."
Luke,Luke 20:19,904,False,unmasked_non_markan,Mark 14:46,581,0.374215,0.308823,0.666667,2,1,,0.0,False,,0.0,False,29,11,"καὶ ἐζήτησαν οἱ ⸂γραμματεῖς καὶ οἱ ἀρχιερεῖς⸃ ἐπιβαλεῖν ἐπ’ αὐτὸν τὰς χεῖρας ἐν αὐτῇ τῇ ὥρᾳ, καὶ ἐφοβήθησαν ⸂τὸν λαόν⸃, ἔγνωσαν γὰρ ὅτι πρὸς αὐτοὺς ⸂εἶπεν τὴν παραβολὴν ταύτην⸃."
Luke,Luke 20:20,905,False,unmasked_non_markan,Mark 3:2,75,0.116582,0.13237,0.0,1,1,,0.0,False,,0.0,False,22,12,"Καὶ παρατηρήσαντες ἀπέστειλαν ἐγκαθέτους ὑποκρινομένους ἑαυτοὺς δικαίους εἶναι, ἵνα ἐπιλάβωνται αὐτοῦ λόγου, ⸀ὥστε παραδοῦναι αὐτὸν τῇ ἀρχῇ καὶ τῇ ἐξουσίᾳ τοῦ ἡγεμόνος."
Luke,Luke 20:21,906,True,chain_context,Mark 12:14,468,0.419963,0.372968,0.642857,9,1,,0.0,True,Mark 12:14,0.372968,True,23,14,"καὶ ἐπηρώτησαν αὐτὸν λέγοντες· Διδάσκαλε, οἴδαμεν ὅτι ὀρθῶς λέγεις καὶ διδάσκεις καὶ οὐ λαμβάνεις πρόσωπον, ἀλλ’ ἐπ’ ἀληθείας τὴν ὁδὸν τοῦ θεοῦ διδάσκεις·"
Luke,Luke 20:22,907,True,local_cluster,Mark 12:14,468,0.375059,0.291101,0.6,4,3,,0.0,False,,0.0,True,7,5,ἔξεστιν ⸀ἡμᾶς Καίσαρι φόρον δοῦναι ἢ οὔ;
Luke,Luke 20:23,908,False,unmasked_non_markan,Mark 11:31,452,0.055761,0.071488,0.0,1,0,,0.0,False,,0.0,False,8,3,κατανοήσας δὲ αὐτῶν τὴν πανουργίαν εἶπεν πρὸς ⸀αὐτούς·
Luke,Luke 20:24,909,True,strict_verse,Mark 12:16,470,0.567225,0.522083,0.666667,4,3,,0.0,True,Mark 12:16,0.522083,True,12,8,⸀Δείξατέ μοι δηνάριον· τίνος ἔχει εἰκόνα καὶ ἐπιγραφήν; ⸀ἀποκριθέντες δὲ εἶπαν· Καίσαρος.
Luke,Luke 20:25,910,True,strict_verse,Mark 12:17,471,0.720295,0.714054,0.833333,4,1,,0.0,True,Mark 12:17,0.714054,True,16,6,ὁ δὲ εἶπεν ⸂πρὸς αὐτούς· Τοίνυν ἀπόδοτε⸃ τὰ Καίσαρος Καίσαρι καὶ τὰ τοῦ θεοῦ τῷ θεῷ.
Luke,Luke 20:26,911,False,unmasked_non_markan,Mark 14:37,572,0.099301,0.110215,0.0,2,1,,0.0,False,,0.0,False,16,8,"καὶ οὐκ ἴσχυσαν ἐπιλαβέσθαι ⸀τοῦ ῥήματος ἐναντίον τοῦ λαοῦ, καὶ θαυμάσαντες ἐπὶ τῇ ἀποκρίσει αὐτοῦ ἐσίγησαν."
Luke,Luke 20:27,912,True,strict_verse,Mark 12:18,472,0.628779,0.607104,0.714286,5,2,,0.0,True,Mark 12:18,0.607104,True,12,7,"Προσελθόντες δέ τινες τῶν Σαδδουκαίων, οἱ ⸀ἀντιλέγοντες ἀνάστασιν μὴ εἶναι, ἐπηρώτησαν αὐτὸν"
Luke,Luke 20:28,913,True,strict_verse,Mark 12:19,473,0.746368,0.749617,0.75,9,2,,0.0,True,Mark 12:19,0.749617,True,28,16,"λέγοντες· Διδάσκαλε, Μωϋσῆς ἔγραψεν ἡμῖν, ἐάν τινος ἀδελφὸς ἀποθάνῃ ἔχων γυναῖκα, καὶ οὗτος ἄτεκνος ⸀ᾖ, ἵνα λάβῃ ὁ ἀδελφὸς αὐτοῦ τὴν γυναῖκα καὶ ἐξαναστήσῃ σπέρμα τῷ ἀδελφῷ αὐτοῦ."
Luke,Luke 20:29,914,True,strict_verse,Mark 12:20,474,0.719066,0.719957,0.875,7,0,,0.0,True,Mark 12:20,0.719957,True,11,8,ἑπτὰ οὖν ἀδελφοὶ ἦσαν· καὶ ὁ πρῶτος λαβὼν γυναῖκα ἀπέθανεν ἄτεκνος·
Luke,Luke 20:30,915,False,unmasked_non_markan,Mark 12:31,485,0.417205,0.287015,1.0,1,1,,0.0,False,,0.0,False,3,1,καὶ ⸂ὁ δεύτερος⸃
Luke,Luke 20:31,916,True,chain_context,Mark 12:21,475,0.420198,0.429741,0.25,5,3,,0.0,True,Mark 12:21,0.429741,True,15,9,"καὶ ὁ τρίτος ἔλαβεν ⸀αὐτήν, ὡσαύτως δὲ καὶ οἱ ἑπτὰ οὐ κατέλιπον τέκνα καὶ ἀπέθανον·"
Luke,Luke 20:32,917,True,chain_context,Mark 12:22,476,0.449146,0.402751,0.75,3,0,,0.0,True,Mark 12:22,0.402751,True,5,4,ὕστερον ⸂καὶ ἡ γυνὴ ἀπέθανεν⸃.
Luke,Luke 20:33,918,True,strict_verse,Mark 12:23,477,0.652636,0.654783,0.714286,4,1,,0.0,True,Mark 12:23,0.654783,True,16,7,⸂ἡ γυνὴ οὖν ἐν τῇ⸃ ἀναστάσει τίνος αὐτῶν γίνεται γυνή; οἱ γὰρ ἑπτὰ ἔσχον αὐτὴν γυναῖκα.
Luke,Luke 20:34,919,False,unmasked_non_markan,Mark 10:11,381,0.139555,0.161823,0.0,2,1,,0.0,False,,0.0,False,13,6,"⸀Καὶ εἶπεν αὐτοῖς ὁ Ἰησοῦς· Οἱ υἱοὶ τοῦ αἰῶνος τούτου γαμοῦσιν καὶ ⸀γαμίσκονται,"
Luke,Luke 20:35,920,True,chain_context,Mark 12:25,479,0.370103,0.341402,0.428571,3,2,,0.0,True,Mark 12:25,0.341402,True,17,7,οἱ δὲ καταξιωθέντες τοῦ αἰῶνος ἐκείνου τυχεῖν καὶ τῆς ἀναστάσεως τῆς ἐκ νεκρῶν οὔτε γαμοῦσιν οὔτε ⸀γαμίζονται·
Luke,Luke 20:36,921,False,unmasked_non_markan,Mark 9:40,362,0.162678,0.208561,0.0,1,0,,0.0,False,,0.0,False,16,12,"⸀οὐδὲ γὰρ ἀποθανεῖν ἔτι δύνανται, ἰσάγγελοι γάρ εἰσιν καὶ υἱοί ⸀εἰσιν θεοῦ τῆς ἀναστάσεως υἱοὶ ὄντες."
Luke,Luke 20:37,922,True,strict_verse,Mark 12:26,480,0.678064,0.653196,0.714286,9,3,,0.0,True,Mark 12:26,0.653196,True,23,14,"ὅτι δὲ ἐγείρονται οἱ νεκροὶ καὶ Μωϋσῆς ἐμήνυσεν ἐπὶ τῆς βάτου, ὡς λέγει κύριον τὸν θεὸν Ἀβραὰμ ⸀καὶ θεὸν Ἰσαὰκ ⸁καὶ θεὸν Ἰακώβ·"
Luke,Luke 20:38,923,True,strict_verse,Mark 12:27,481,0.536331,0.538642,0.571429,5,1,,0.0,True,Mark 12:27,0.538642,True,11,7,"θεὸς δὲ οὐκ ἔστιν νεκρῶν ἀλλὰ ζώντων, πάντες γὰρ αὐτῷ ζῶσιν."
Luke,Luke 20:39,924,True,chain_context,Mark 12:32,486,0.428678,0.417109,0.5,4,1,,0.0,True,Mark 12:32,0.417109,True,9,6,"ἀποκριθέντες δέ τινες τῶν γραμματέων εἶπαν· Διδάσκαλε, καλῶς εἶπας·"
Luke,Luke 20:40,925,True,strict_verse,Mark 12:34,488,0.562361,0.51371,0.75,4,2,,0.0,True,Mark 12:34,0.51371,True,6,4,οὐκέτι ⸀γὰρ ἐτόλμων ἐπερωτᾶν αὐτὸν οὐδέν.
Luke,Luke 20:41,926,True,strict_verse,Mark 12:35,489,0.522444,0.504965,0.714286,6,0,,0.0,True,Mark 12:35,0.504965,True,11,7,Εἶπεν δὲ πρὸς αὐτούς· Πῶς λέγουσιν τὸν χριστὸν ⸂εἶναι Δαυὶδ υἱόν⸃;
Luke,Luke 20:42,927,True,strict_verse,Mark 12:36,490,0.534804,0.506159,0.777778,5,0,,0.0,True,Mark 12:36,0.506159,True,16,9,⸂αὐτὸς γὰρ⸃ Δαυὶδ λέγει ἐν βίβλῳ ψαλμῶν· ⸀Εἶπεν κύριος τῷ κυρίῳ μου· Κάθου ἐκ δεξιῶν μου
Luke,Luke 20:43,928,True,local_cluster,Mark 12:36,490,0.406727,0.331274,0.75,3,1,,0.0,False,,0.0,True,10,4,ἕως ἂν θῶ τοὺς ἐχθρούς σου ὑποπόδιον τῶν ποδῶν σου.
Luke,Luke 20:44,929,False,unmasked_non_markan,Mark 12:35,489,0.331561,0.309694,0.5,4,0,,0.0,False,,0.0,False,10,6,"Δαυὶδ οὖν ⸂αὐτὸν κύριον⸃ καλεῖ, καὶ πῶς ⸂αὐτοῦ υἱός⸃ ἐστιν;"
Luke,Luke 20:45,930,False,unmasked_non_markan,Mark 4:9,117,0.193686,0.248315,0.0,2,0,,0.0,False,,0.0,False,8,5,Ἀκούοντος δὲ παντὸς τοῦ λαοῦ εἶπεν τοῖς ⸀μαθηταῖς·
Luke,Luke 20:46,931,True,strict_verse,Mark 12:39,493,0.657106,0.560392,1.0,4,3,,0.0,True,Mark 12:39,0.560392,True,25,12,"Προσέχετε ἀπὸ τῶν γραμματέων τῶν θελόντων περιπατεῖν ἐν στολαῖς καὶ φιλούντων ἀσπασμοὺς ἐν ταῖς ἀγοραῖς καὶ πρωτοκαθεδρίας ἐν ταῖς συναγωγαῖς καὶ πρωτοκλισίας ἐν τοῖς δείπνοις,"
Luke,Luke 20:47,932,True,strict_verse,Mark 12:40,494,1.0,1.0,1.0,9,6,,0.0,True,Mark 12:40,1.0,True,14,9,οἳ κατεσθίουσιν τὰς οἰκίας τῶν χηρῶν καὶ προφάσει μακρὰ προσεύχονται· οὗτοι λήμψονται περισσότερον κρίμα.
