layer,source_ref,target_ref,edge_basis,score,max_exact_run_len,max_exact_run,negative_space_flags,provisional_reading,formula_risk
john_to_synoptics,John 11:5,Matt 16:17-18,automatic_greek_window,0.1238,3.0,δε ο ιησουσ,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:5,Mark 10:12-14,automatic_greek_window,0.1232,3.0,δε ο ιησουσ,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:7,Mark 10:23,automatic_greek_window,0.2012,3.0,λεγει τοισ μαθηταισ,,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:7,Mark 14:32,automatic_greek_window,0.1928,3.0,λεγει τοισ μαθηταισ,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:7,Matt 9:37,automatic_greek_window,0.1888,3.0,λεγει τοισ μαθηταισ,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:8,Matt 19:10,automatic_greek_window,0.2163,4.0,λεγουσιν αυτω οι μαθηται,nonfungible_phrase_candidate,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:8,Matt 15:33,automatic_greek_window,0.2108,4.0,λεγουσιν αυτω οι μαθηται,nonfungible_phrase_candidate,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:8,Mark 14:12-15,automatic_greek_window,0.2047,4.0,λεγουσιν αυτω οι μαθηται,nonfungible_phrase_candidate,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:9,Matt 5:14,automatic_greek_window,0.2125,4.0,το φωσ του κοσμου,nonfungible_phrase_candidate|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:9,Matt 12:48-13:1,automatic_greek_window,0.1709,3.0,εν τη ημερα,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:9,Matt 5:13-14,automatic_greek_window,0.1647,4.0,το φωσ του κοσμου,nonfungible_phrase_candidate,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:10,Luke 22:56,automatic_greek_window,0.1698,2.0,το φωσ,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:10,Luke 11:35,automatic_greek_window,0.1685,2.0,το φωσ,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:10,Matt 26:31-33,automatic_greek_window,0.1295,3.0,εν τη νυκτι,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:12,Luke 19:25,automatic_greek_window,0.2393,2.0,αυτω κυριε,,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:12,Matt 13:10,automatic_greek_window,0.2114,2.0,οι μαθηται,,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:12,Luke 22:38-39,automatic_greek_window,0.2009,2.0,οι μαθηται,,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:14,Luke 20:32-34,automatic_greek_window,0.2857,4.0,ειπεν αυτοισ ο ιησουσ,nonfungible_phrase_candidate,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:14,Luke 20:31-34,automatic_greek_window,0.271,4.0,ειπεν αυτοισ ο ιησουσ,nonfungible_phrase_candidate,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:14,Luke 20:32-35,automatic_greek_window,0.2684,4.0,ειπεν αυτοισ ο ιησουσ,nonfungible_phrase_candidate,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:20,Luke 19:5,automatic_greek_window,0.1756,3.0,εν τω οικω,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:20,Luke 19:5-6,automatic_greek_window,0.1661,3.0,εν τω οικω,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:20,Luke 19:4-5,automatic_greek_window,0.156,3.0,εν τω οικω,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:21,Matt 18:21,automatic_greek_window,0.1539,3.0,ο αδελφοσ μου,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:21,Matt 18:21-22,automatic_greek_window,0.1422,3.0,ο αδελφοσ μου,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:21,Matt 18:20-21,automatic_greek_window,0.1344,3.0,ο αδελφοσ μου,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:23,Matt 5:23,automatic_greek_window,0.1888,3.0,ο αδελφοσ σου,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:23,Luke 17:3,automatic_greek_window,0.1875,3.0,ο αδελφοσ σου,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:23,Luke 15:27,automatic_greek_window,0.1835,3.0,ο αδελφοσ σου,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:24,Luke 18:33,automatic_greek_window,0.176,1.0,αναστησεται,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:24,Matt 22:28,automatic_greek_window,0.1473,3.0,εν τη αναστασει,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:24,Luke 14:14-15,automatic_greek_window,0.1465,3.0,εν τη αναστασει,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:26,Luke 1:55,automatic_greek_window,0.1455,3.0,εισ τον αιωνα,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:26,Mark 11:14,automatic_greek_window,0.1389,3.0,εισ τον αιωνα,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:26,Mark 3:29,automatic_greek_window,0.1303,3.0,εισ τον αιωνα,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:27,Matt 16:16,automatic_greek_window,0.386,8.0,συ ει ο χριστοσ ο υιοσ του θεου,nonfungible_phrase_candidate|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:27,Matt 26:63,automatic_greek_window,0.3251,8.0,συ ει ο χριστοσ ο υιοσ του θεου,nonfungible_phrase_candidate,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:27,Matt 26:62-63,automatic_greek_window,0.3062,8.0,συ ει ο χριστοσ ο υιοσ του θεου,nonfungible_phrase_candidate,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:27,Matt 16:16-17,automatic_greek_window,0.3054,8.0,συ ει ο χριστοσ ο υιοσ του θεου,nonfungible_phrase_candidate,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:27,Matt 16:15-17,automatic_greek_window,0.2989,8.0,συ ει ο χριστοσ ο υιοσ του θεου,nonfungible_phrase_candidate,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:27,Matt 16:15-16,automatic_greek_window,0.2987,8.0,συ ει ο χριστοσ ο υιοσ του θεου,nonfungible_phrase_candidate|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:27,Matt 16:16-18,automatic_greek_window,0.2979,8.0,συ ει ο χριστοσ ο υιοσ του θεου,nonfungible_phrase_candidate,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:27,Mark 14:61,automatic_greek_window,0.2972,7.0,συ ει ο χριστοσ ο υιοσ του,nonfungible_phrase_candidate,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:27,Matt 16:15-18,automatic_greek_window,0.2952,8.0,συ ει ο χριστοσ ο υιοσ του θεου,nonfungible_phrase_candidate,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:27,Mark 14:60-61,automatic_greek_window,0.2949,7.0,συ ει ο χριστοσ ο υιοσ του,nonfungible_phrase_candidate,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:27,Matt 26:63-64,automatic_greek_window,0.2942,8.0,συ ει ο χριστοσ ο υιοσ του θεου,nonfungible_phrase_candidate,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:27,Matt 26:61-63,automatic_greek_window,0.2895,8.0,συ ει ο χριστοσ ο υιοσ του θεου,nonfungible_phrase_candidate,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:27,Matt 16:16-19,automatic_greek_window,0.2886,8.0,συ ει ο χριστοσ ο υιοσ του θεου,nonfungible_phrase_candidate,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:27,Matt 26:62-64,automatic_greek_window,0.2885,8.0,συ ει ο χριστοσ ο υιοσ του θεου,nonfungible_phrase_candidate,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:27,Matt 16:14-17,automatic_greek_window,0.2858,8.0,συ ει ο χριστοσ ο υιοσ του θεου,nonfungible_phrase_candidate,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:27,Mark 14:59-61,automatic_greek_window,0.2855,7.0,συ ει ο χριστοσ ο υιοσ του,nonfungible_phrase_candidate,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:27,Matt 26:63-65,automatic_greek_window,0.2833,8.0,συ ει ο χριστοσ ο υιοσ του θεου,nonfungible_phrase_candidate,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:27,Matt 26:60-63,automatic_greek_window,0.2823,8.0,συ ει ο χριστοσ ο υιοσ του θεου,nonfungible_phrase_candidate,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:27,Matt 26:61-64,automatic_greek_window,0.2819,8.0,συ ει ο χριστοσ ο υιοσ του θεου,nonfungible_phrase_candidate,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:27,Matt 16:13-16,automatic_greek_window,0.2811,8.0,συ ει ο χριστοσ ο υιοσ του θεου,nonfungible_phrase_candidate,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:27,Matt 26:62-65,automatic_greek_window,0.2804,8.0,συ ει ο χριστοσ ο υιοσ του θεου,nonfungible_phrase_candidate,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:27,Matt 26:63-66,automatic_greek_window,0.2802,8.0,συ ει ο χριστοσ ο υιοσ του θεου,nonfungible_phrase_candidate,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:27,Matt 16:14-16,automatic_greek_window,0.2758,8.0,συ ει ο χριστοσ ο υιοσ του θεου,nonfungible_phrase_candidate|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:27,Mark 14:60-62,automatic_greek_window,0.2757,7.0,συ ει ο χριστοσ ο υιοσ του,nonfungible_phrase_candidate,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:27,Mark 14:59-62,automatic_greek_window,0.2713,7.0,συ ει ο χριστοσ ο υιοσ του,nonfungible_phrase_candidate,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:27,Mark 14:60-63,automatic_greek_window,0.2686,7.0,συ ει ο χριστοσ ο υιοσ του,nonfungible_phrase_candidate,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:27,Mark 14:58-61,automatic_greek_window,0.2682,7.0,συ ει ο χριστοσ ο υιοσ του,nonfungible_phrase_candidate,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:27,Mark 14:61-62,automatic_greek_window,0.2676,7.0,συ ει ο χριστοσ ο υιοσ του,nonfungible_phrase_candidate,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:27,Mark 14:61-63,automatic_greek_window,0.2585,7.0,συ ει ο χριστοσ ο υιοσ του,nonfungible_phrase_candidate,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:27,Mark 14:61-64,automatic_greek_window,0.2516,7.0,συ ει ο χριστοσ ο υιοσ του,nonfungible_phrase_candidate,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:27,Luke 22:67-70,automatic_greek_window,0.2169,5.0,ο υιοσ του θεου ο,nonfungible_phrase_candidate|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:28,Luke 1:38,automatic_greek_window,0.1604,1.0,και,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:29,Luke 18:3,automatic_greek_window,0.3367,4.0,και ηρχετο προσ αυτον,nonfungible_phrase_candidate,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:29,Luke 18:2-3,automatic_greek_window,0.3014,4.0,και ηρχετο προσ αυτον,nonfungible_phrase_candidate,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:29,Luke 18:3-4,automatic_greek_window,0.2924,4.0,και ηρχετο προσ αυτον,nonfungible_phrase_candidate,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:30,Luke 10:37-38,automatic_greek_window,0.2017,2.0,ο ιησουσ,,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:30,Mark 10:52-11:2,automatic_greek_window,0.1835,3.0,εισ την κωμην,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:30,Luke 10:36-38,automatic_greek_window,0.18,2.0,ο ιησουσ,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:31,Luke 7:35-37,automatic_greek_window,0.14,3.0,εν τη οικια,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:31,Luke 7:34-37,automatic_greek_window,0.1322,3.0,εν τη οικια,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:31,Mark 2:13-16,automatic_greek_window,0.1315,3.0,εν τη οικια,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:32,Luke 10:39,automatic_greek_window,0.1981,3.0,προσ τουσ ποδασ,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:32,Luke 17:16,automatic_greek_window,0.1976,2.0,τουσ ποδασ,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:32,Mark 7:25,automatic_greek_window,0.1888,3.0,προσ τουσ ποδασ,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:34,Matt 20:33,automatic_greek_window,0.2824,3.0,λεγουσιν αυτω κυριε,,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:34,Luke 17:37,automatic_greek_window,0.2338,2.0,λεγουσιν αυτω,,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:34,Matt 20:32-33,automatic_greek_window,0.2134,3.0,λεγουσιν αυτω κυριε,,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:36,Mark 2:24,automatic_greek_window,0.1644,1.0,ελεγον,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:37,Matt 9:3,automatic_greek_window,0.1718,1.0,τινεσ,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:37,Luke 11:15,automatic_greek_window,0.1618,4.0,τινεσ δε εξ αυτων,nonfungible_phrase_candidate|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:37,Luke 11:15-16,automatic_greek_window,0.1193,4.0,τινεσ δε εξ αυτων,nonfungible_phrase_candidate|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:38,Mark 16:4-5,automatic_greek_window,0.1673,3.0,εισ το μνημειον,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:38,Mark 16:3-5,automatic_greek_window,0.1573,3.0,εισ το μνημειον,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:38,Mark 16:4-6,automatic_greek_window,0.1533,3.0,εισ το μνημειον,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:39,Luke 10:40,automatic_greek_window,0.1717,2.0,η αδελφη,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:39,Luke 10:37-40,automatic_greek_window,0.1673,2.0,ο ιησουσ,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:39,Luke 10:40-42,automatic_greek_window,0.164,2.0,η αδελφη,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:41,Luke 18:11-13,automatic_greek_window,0.162,3.0,ευχαριστω σοι οτι,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:41,Luke 18:10-13,automatic_greek_window,0.1587,3.0,ευχαριστω σοι οτι,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:41,Luke 18:11-14,automatic_greek_window,0.156,3.0,ευχαριστω σοι οτι,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:42,Mark 3:9,automatic_greek_window,0.1108,3.0,δια τον οχλον,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:42,Luke 8:19,automatic_greek_window,0.1035,3.0,δια τον οχλον,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:42,Luke 8:19-20,automatic_greek_window,0.0904,3.0,δια τον οχλον,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:43,Luke 23:46,automatic_greek_window,0.219,2.0,φωνη μεγαλη,,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:43,Luke 23:45-46,automatic_greek_window,0.1922,2.0,φωνη μεγαλη,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:43,Luke 23:46-47,automatic_greek_window,0.1871,2.0,φωνη μεγαλη,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:44,Luke 24:40,automatic_greek_window,0.2411,2.0,τουσ ποδασ,,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:44,Matt 19:14-15,automatic_greek_window,0.1825,2.0,τασ χειρασ,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:44,Luke 24:40-41,automatic_greek_window,0.1806,2.0,τουσ ποδασ,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:45,Mark 15:12-14,automatic_greek_window,0.1432,3.0,των ιουδαιων οι,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:45,Mark 15:11-14,automatic_greek_window,0.1317,3.0,των ιουδαιων οι,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:45,Mark 15:12-15,automatic_greek_window,0.1268,3.0,των ιουδαιων οι,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:46,Luke 14:3,automatic_greek_window,0.2239,2.0,προσ τουσ,,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:46,Mark 11:4-6,automatic_greek_window,0.2236,2.0,ειπαν αυτοισ,,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:46,Luke 6:2-3,automatic_greek_window,0.2129,2.0,τινεσ δε,,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:47,Matt 21:45,automatic_greek_window,0.2508,5.0,οι αρχιερεισ και οι φαρισαιοι,nonfungible_phrase_candidate|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:47,Matt 27:62,automatic_greek_window,0.231,5.0,οι αρχιερεισ και οι φαρισαιοι,nonfungible_phrase_candidate|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:47,Luke 14:30,automatic_greek_window,0.2248,4.0,οτι ουτοσ ο ανθρωποσ,nonfungible_phrase_candidate|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:47,Matt 21:42-45,automatic_greek_window,0.203,5.0,οι αρχιερεισ και οι φαρισαιοι,nonfungible_phrase_candidate,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:47,Matt 21:44-45,automatic_greek_window,0.1977,5.0,οι αρχιερεισ και οι φαρισαιοι,nonfungible_phrase_candidate|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:47,Matt 21:45-46,automatic_greek_window,0.1964,5.0,οι αρχιερεισ και οι φαρισαιοι,nonfungible_phrase_candidate|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:47,Matt 21:45-22:1,automatic_greek_window,0.1924,5.0,οι αρχιερεισ και οι φαρισαιοι,nonfungible_phrase_candidate|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:47,Matt 27:61-62,automatic_greek_window,0.1914,5.0,οι αρχιερεισ και οι φαρισαιοι,nonfungible_phrase_candidate|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:47,Matt 27:62-63,automatic_greek_window,0.1899,5.0,οι αρχιερεισ και οι φαρισαιοι,nonfungible_phrase_candidate|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:47,Matt 21:44-46,automatic_greek_window,0.1869,5.0,οι αρχιερεισ και οι φαρισαιοι,nonfungible_phrase_candidate|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:47,Matt 21:43-45,automatic_greek_window,0.1852,5.0,οι αρχιερεισ και οι φαρισαιοι,nonfungible_phrase_candidate|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:47,Matt 21:44-22:1,automatic_greek_window,0.1846,5.0,οι αρχιερεισ και οι φαρισαιοι,nonfungible_phrase_candidate|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:47,Matt 21:45-22:2,automatic_greek_window,0.1835,5.0,οι αρχιερεισ και οι φαρισαιοι,nonfungible_phrase_candidate|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:47,Matt 27:61-63,automatic_greek_window,0.1822,5.0,οι αρχιερεισ και οι φαρισαιοι,nonfungible_phrase_candidate|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:47,Matt 27:60-62,automatic_greek_window,0.1804,5.0,οι αρχιερεισ και οι φαρισαιοι,nonfungible_phrase_candidate|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:47,Matt 21:43-46,automatic_greek_window,0.18,5.0,οι αρχιερεισ και οι φαρισαιοι,nonfungible_phrase_candidate|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:47,Matt 27:59-62,automatic_greek_window,0.1773,5.0,οι αρχιερεισ και οι φαρισαιοι,nonfungible_phrase_candidate|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:47,Matt 27:62-64,automatic_greek_window,0.1766,5.0,οι αρχιερεισ και οι φαρισαιοι,nonfungible_phrase_candidate|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:47,Matt 27:60-63,automatic_greek_window,0.176,5.0,οι αρχιερεισ και οι φαρισαιοι,nonfungible_phrase_candidate|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:47,Matt 27:62-65,automatic_greek_window,0.1739,5.0,οι αρχιερεισ και οι φαρισαιοι,nonfungible_phrase_candidate|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:47,Matt 27:61-64,automatic_greek_window,0.1738,5.0,οι αρχιερεισ και οι φαρισαιοι,nonfungible_phrase_candidate|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:49,Luke 16:15-16,automatic_greek_window,0.1194,3.0,ειπεν αυτοισ υμεισ,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:49,Luke 16:12-15,automatic_greek_window,0.1172,3.0,ειπεν αυτοισ υμεισ,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:49,Luke 16:14-16,automatic_greek_window,0.1146,3.0,ειπεν αυτοισ υμεισ,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:50,Matt 5:29,automatic_greek_window,0.2718,4.0,και μη ολον το,nonfungible_phrase_candidate,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:50,Matt 5:30,automatic_greek_window,0.2713,4.0,και μη ολον το,nonfungible_phrase_candidate,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:50,Matt 5:29-30,automatic_greek_window,0.253,4.0,και μη ολον το,nonfungible_phrase_candidate,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:52,Luke 19:44-45,automatic_greek_window,0.1134,3.0,και τα τεκνα,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:52,Matt 18:24-25,automatic_greek_window,0.1094,3.0,και τα τεκνα,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:52,Luke 19:44-46,automatic_greek_window,0.105,3.0,και τα τεκνα,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity,low
john_to_synoptics,John 11:53,Matt 22:46,automatic_greek_window,0.2489,2.0,απ εκεινησ,,inspect; exact/scripture/formula flags may explain similarity,low
