layer,source_ref,target_ref,score,max_exact_run_len,max_exact_run,negative_space_flags,interpretation_rule
john_to_synoptic,John 8:1,Matt 20:34-21:2,0.4187,5,εισ το οροσ των ελαιων,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:1,Matt 20:34-21:3,0.4096,5,εισ το οροσ των ελαιων,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:1,Matt 21:1,0.4991,5,εισ το οροσ των ελαιων,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:1,Matt 21:1-2,0.4306,5,εισ το οροσ των ελαιων,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:1,Matt 21:1-3,0.4169,5,εισ το οροσ των ελαιων,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:1,Matt 21:1-4,0.4106,5,εισ το οροσ των ελαιων,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:1,Matt 26:27-30,0.3932,5,εισ το οροσ των ελαιων,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:1,Matt 26:28-30,0.4008,5,εισ το οροσ των ελαιων,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:1,Matt 26:28-31,0.4073,5,εισ το οροσ των ελαιων,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:1,Matt 26:29-30,0.4155,5,εισ το οροσ των ελαιων,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:1,Matt 26:29-31,0.4148,5,εισ το οροσ των ελαιων,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:1,Matt 26:29-32,0.4103,5,εισ το οροσ των ελαιων,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:1,Matt 26:30,0.5538,5,εισ το οροσ των ελαιων,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:1,Matt 26:30-31,0.4457,5,εισ το οροσ των ελαιων,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:1,Matt 26:30-32,0.4331,5,εισ το οροσ των ελαιων,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:1,Matt 26:30-33,0.4217,5,εισ το οροσ των ελαιων,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:1,Mark 10:50-11:1,0.3302,4,το οροσ των ελαιων,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:1,Mark 10:51-11:1,0.3383,4,το οροσ των ελαιων,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:1,Mark 10:51-11:2,0.3181,4,το οροσ των ελαιων,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:1,Mark 10:52-11:1,0.3554,4,το οροσ των ελαιων,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:1,Mark 10:52-11:2,0.3241,4,το οροσ των ελαιων,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:1,Mark 10:52-11:3,0.3172,4,το οροσ των ελαιων,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:1,Mark 11:1,0.3654,4,το οροσ των ελαιων,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:1,Mark 11:1-2,0.3113,4,το οροσ των ελαιων,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:1,Mark 11:1-3,0.303,4,το οροσ των ελαιων,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:1,Mark 11:1-4,0.2978,4,το οροσ των ελαιων,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:11,Luke 9:59-62,0.1754,4,ειπεν δε ο ιησουσ,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:11,Luke 9:60-10:1,0.165,4,ειπεν δε ο ιησουσ,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:11,Luke 9:60-62,0.1749,4,ειπεν δε ο ιησουσ,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:11,Luke 9:61-10:1,0.1696,4,ειπεν δε ο ιησουσ,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:11,Luke 9:61-10:2,0.1637,4,ειπεν δε ο ιησουσ,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:11,Luke 9:61-62,0.1858,4,ειπεν δε ο ιησουσ,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:11,Luke 9:62,0.1611,4,ειπεν δε ο ιησουσ,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:11,Luke 9:62-10:1,0.1429,4,ειπεν δε ο ιησουσ,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:11,Luke 9:62-10:2,0.1377,4,ειπεν δε ο ιησουσ,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:11,Luke 9:62-10:3,0.1354,4,ειπεν δε ο ιησουσ,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:12,Matt 5:11-14,0.1407,4,το φωσ του κοσμου,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:12,Matt 5:12-14,0.1462,4,το φωσ του κοσμου,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:12,Matt 5:12-15,0.1705,4,το φωσ του κοσμου,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:12,Matt 5:13-14,0.1549,4,το φωσ του κοσμου,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:12,Matt 5:13-15,0.177,4,το φωσ του κοσμου,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:12,Matt 5:13-16,0.1705,4,το φωσ του κοσμου,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:12,Matt 5:14,0.2155,4,το φωσ του κοσμου,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:12,Matt 5:14-15,0.1696,4,το φωσ του κοσμου,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:12,Matt 5:14-16,0.1592,4,το φωσ του κοσμου,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:12,Matt 5:14-17,0.1544,4,το φωσ του κοσμου,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:2,Luke 18:40-43,0.1743,4,και πασ ο λαοσ,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:2,Luke 18:41-19:1,0.1773,4,και πασ ο λαοσ,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:2,Luke 18:41-43,0.1811,4,και πασ ο λαοσ,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:2,Luke 18:42-19:1,0.1819,4,και πασ ο λαοσ,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:2,Luke 18:42-19:2,0.1734,4,και πασ ο λαοσ,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:2,Luke 18:42-43,0.187,4,και πασ ο λαοσ,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:2,Luke 18:43,0.1954,4,και πασ ο λαοσ,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:2,Luke 18:43-19:1,0.1882,4,και πασ ο λαοσ,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:2,Luke 18:43-19:2,0.1769,4,και πασ ο λαοσ,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:2,Luke 18:43-19:3,0.1707,4,και πασ ο λαοσ,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:2,Luke 21:35-38,0.1858,4,και πασ ο λαοσ,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:2,Luke 21:36-22:1,0.1877,4,και πασ ο λαοσ,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:2,Luke 21:36-38,0.1918,4,και πασ ο λαοσ,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:2,Luke 21:37-22:1,0.2007,4,και πασ ο λαοσ,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:2,Luke 21:37-22:2,0.1932,4,και πασ ο λαοσ,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:2,Luke 21:37-38,0.2106,4,και πασ ο λαοσ,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:2,Luke 21:38,0.2505,4,και πασ ο λαοσ,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:2,Luke 21:38-22:1,0.1951,4,και πασ ο λαοσ,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:2,Luke 21:38-22:2,0.1824,4,και πασ ο λαοσ,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:2,Luke 21:38-22:3,0.189,4,και πασ ο λαοσ,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:2,Luke 2:24-27,0.1712,4,εισ το ιερον και,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:2,Luke 2:25-27,0.1765,4,εισ το ιερον και,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:2,Luke 2:25-28,0.1733,4,εισ το ιερον και,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:2,Luke 2:26-27,0.1886,4,εισ το ιερον και,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:2,Luke 2:26-28,0.1819,4,εισ το ιερον και,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:2,Luke 2:26-29,0.177,4,εισ το ιερον και,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:2,Luke 2:27,0.2067,4,εισ το ιερον και,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:2,Luke 2:27-28,0.1932,4,εισ το ιερον και,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:2,Luke 2:27-29,0.1844,4,εισ το ιερον και,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:2,Luke 2:27-30,0.1813,4,εισ το ιερον και,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:2,Luke 7:26-29,0.1697,4,και πασ ο λαοσ,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:2,Luke 7:27-29,0.1739,4,και πασ ο λαοσ,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:2,Luke 7:27-30,0.1843,4,και πασ ο λαοσ,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:2,Luke 7:28-29,0.1851,4,και πασ ο λαοσ,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:2,Luke 7:28-30,0.193,4,και πασ ο λαοσ,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:2,Luke 7:28-31,0.1861,4,και πασ ο λαοσ,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:2,Luke 7:29,0.2081,4,και πασ ο λαοσ,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:2,Luke 7:29-30,0.2038,4,και πασ ο λαοσ,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:2,Luke 7:29-31,0.1928,4,και πασ ο λαοσ,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:2,Luke 7:29-32,0.1827,4,και πασ ο λαοσ,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:2,Mark 11:10-11,0.1603,4,εισ το ιερον και,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:2,Mark 11:10-12,0.1566,4,εισ το ιερον και,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:2,Mark 11:10-13,0.1496,4,εισ το ιερον και,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:2,Mark 11:11,0.1704,4,εισ το ιερον και,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:2,Mark 11:11-12,0.1636,4,εισ το ιερον και,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:2,Mark 11:11-13,0.1526,4,εισ το ιερον και,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:2,Mark 11:11-14,0.1495,4,εισ το ιερον και,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:2,Mark 11:8-11,0.1509,4,εισ το ιερον και,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:2,Mark 11:9-11,0.1553,4,εισ το ιερον και,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:2,Mark 11:9-12,0.1528,4,εισ το ιερον και,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:2,Matt 21:10-12,0.1533,4,εισ το ιερον και,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:2,Matt 21:10-13,0.1498,4,εισ το ιερον και,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:2,Matt 21:11-12,0.1575,4,εισ το ιερον και,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:2,Matt 21:11-13,0.1524,4,εισ το ιερον και,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:2,Matt 21:11-14,0.1744,4,εισ το ιερον και,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:2,Matt 21:12,0.1632,4,εισ το ιερον και,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:2,Matt 21:12-13,0.1557,4,εισ το ιερον και,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:2,Matt 21:12-14,0.1781,4,εισ το ιερον και,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:2,Matt 21:12-15,0.1714,4,εισ το ιερον και,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:2,Matt 21:9-12,0.1487,4,εισ το ιερον και,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:20,Luke 19:46-20:1,0.1488,4,εν τω ιερω και,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:20,Luke 19:47-20:1,0.1544,4,εν τω ιερω και,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:20,Luke 19:47-20:2,0.1747,4,εν τω ιερω και,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:20,Luke 19:48-20:1,0.1212,4,εν τω ιερω και,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:20,Luke 19:48-20:2,0.1427,4,εν τω ιερω και,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:20,Luke 19:48-20:3,0.1393,4,εν τω ιερω και,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:20,Luke 20:1,0.129,4,εν τω ιερω και,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 8:20,Luke 20:1-2,0.1489,4,εν τω ιερω και,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
