model_id,direction_id,pair,unit_id,source_range,target_range,obligation_type,required_explanation,contrary_evidence,response_model,basis
farrer_mark_matthew_luke,luke_used_matthew,Matthew↔Luke,Matthew_Luke_block_24,Matt 19:13–Matt 19:29,Luke 18:15–Luke 18:29,pericope_direction_requirement,This block is under order pressure: 7 primary pairs show local reordering and 36 secondary echoes touch the block.,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts.",directional_model_requirements_by_pericope
griesbach_two_gospel,luke_used_matthew,Matthew↔Luke,Matthew_Luke_block_24,Matt 19:13–Matt 19:29,Luke 18:15–Luke 18:29,pericope_direction_requirement,This block is under order pressure: 7 primary pairs show local reordering and 36 secondary echoes touch the block.,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts.",directional_model_requirements_by_pericope
augustinian_matthew_mark_luke:optional,luke_used_matthew,Matthew↔Luke,Matthew_Luke_block_24,Matt 19:13–Matt 19:29,Luke 18:15–Luke 18:29,pericope_direction_requirement,This block is under order pressure: 7 primary pairs show local reordering and 36 secondary echoes touch the block.,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts.",directional_model_requirements_by_pericope
markan_priority_matthew_and_luke:optional,luke_used_matthew,Matthew↔Luke,Matthew_Luke_block_24,Matt 19:13–Matt 19:29,Luke 18:15–Luke 18:29,pericope_direction_requirement,"Matthew-specific diction is heavier in this block, so Luke later would be reducing some Matthean phrasing if direct dependence is assumed.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts.",directional_model_requirements_by_pericope
farrer_mark_matthew_luke,luke_used_matthew,Matthew↔Luke,Matthew_Luke_block_24,Matt 19:13–Matt 19:29,Luke 18:15–Luke 18:29,pericope_direction_requirement,"Matthew-specific diction is heavier in this block, so Luke later would be reducing some Matthean phrasing if direct dependence is assumed.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts.",directional_model_requirements_by_pericope
griesbach_two_gospel,luke_used_matthew,Matthew↔Luke,Matthew_Luke_block_24,Matt 19:13–Matt 19:29,Luke 18:15–Luke 18:29,pericope_direction_requirement,"Matthew-specific diction is heavier in this block, so Luke later would be reducing some Matthean phrasing if direct dependence is assumed.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts.",directional_model_requirements_by_pericope
augustinian_matthew_mark_luke:optional,luke_used_matthew,Matthew↔Luke,Matthew_Luke_block_24,Matt 19:13–Matt 19:29,Luke 18:15–Luke 18:29,pericope_direction_requirement,"Matthew-specific diction is heavier in this block, so Luke later would be reducing some Matthean phrasing if direct dependence is assumed.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts.",directional_model_requirements_by_pericope
markan_priority_matthew_and_luke:optional,matthew_used_luke,Matthew↔Luke,Matthew_Luke_block_24,Luke 18:15–Luke 18:29,Matt 19:13–Matt 19:29,pericope_direction_requirement,Matthew later would need to compress some material (4 Matt-only vs 2 Luke-only verses in-block).,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.,directional_model_requirements_by_pericope
matthew_used_luke_plus_mark_like,matthew_used_luke,Matthew↔Luke,Matthew_Luke_block_24,Luke 18:15–Luke 18:29,Matt 19:13–Matt 19:29,pericope_direction_requirement,Matthew later would need to compress some material (4 Matt-only vs 2 Luke-only verses in-block).,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.,directional_model_requirements_by_pericope
markan_priority_matthew_and_luke:optional,matthew_used_luke,Matthew↔Luke,Matthew_Luke_block_24,Luke 18:15–Luke 18:29,Matt 19:13–Matt 19:29,pericope_direction_requirement,"The matched pairs carry 46 lemma-level replacements, so direct dependence would require substantial lexical rewriting.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.,directional_model_requirements_by_pericope
matthew_used_luke_plus_mark_like,matthew_used_luke,Matthew↔Luke,Matthew_Luke_block_24,Luke 18:15–Luke 18:29,Matt 19:13–Matt 19:29,pericope_direction_requirement,"The matched pairs carry 46 lemma-level replacements, so direct dependence would require substantial lexical rewriting.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.,directional_model_requirements_by_pericope
markan_priority_matthew_and_luke:optional,matthew_used_luke,Matthew↔Luke,Matthew_Luke_block_24,Luke 18:15–Luke 18:29,Matt 19:13–Matt 19:29,pericope_direction_requirement,This block is under order pressure: 7 primary pairs show local reordering and 36 secondary echoes touch the block.,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.,directional_model_requirements_by_pericope
matthew_used_luke_plus_mark_like,matthew_used_luke,Matthew↔Luke,Matthew_Luke_block_24,Luke 18:15–Luke 18:29,Matt 19:13–Matt 19:29,pericope_direction_requirement,This block is under order pressure: 7 primary pairs show local reordering and 36 secondary echoes touch the block.,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.,directional_model_requirements_by_pericope
markan_priority_matthew_and_luke:optional,matthew_used_luke,Matthew↔Luke,Matthew_Luke_block_24,Luke 18:15–Luke 18:29,Matt 19:13–Matt 19:29,pericope_direction_requirement,"Luke-specific diction is heavier in this block, so Matthew later would be reworking some Lukan phrasing if direct dependence is assumed.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.,directional_model_requirements_by_pericope
matthew_used_luke_plus_mark_like,matthew_used_luke,Matthew↔Luke,Matthew_Luke_block_24,Luke 18:15–Luke 18:29,Matt 19:13–Matt 19:29,pericope_direction_requirement,"Luke-specific diction is heavier in this block, so Matthew later would be reworking some Lukan phrasing if direct dependence is assumed.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.,directional_model_requirements_by_pericope
markan_priority_matthew_and_luke:optional,luke_used_matthew,Matthew↔Luke,Matthew_Luke_block_25,Matt 20:18–Matt 20:34,Luke 18:31–Luke 18:43,pericope_direction_requirement,Luke span is shorter here (169 vs 281 tokens) and/or leaves more Matthean span material unmatched (11 Matt-only vs 7 Luke-only verses).,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts.",directional_model_requirements_by_pericope
farrer_mark_matthew_luke,luke_used_matthew,Matthew↔Luke,Matthew_Luke_block_25,Matt 20:18–Matt 20:34,Luke 18:31–Luke 18:43,pericope_direction_requirement,Luke span is shorter here (169 vs 281 tokens) and/or leaves more Matthean span material unmatched (11 Matt-only vs 7 Luke-only verses).,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts.",directional_model_requirements_by_pericope
griesbach_two_gospel,luke_used_matthew,Matthew↔Luke,Matthew_Luke_block_25,Matt 20:18–Matt 20:34,Luke 18:31–Luke 18:43,pericope_direction_requirement,Luke span is shorter here (169 vs 281 tokens) and/or leaves more Matthean span material unmatched (11 Matt-only vs 7 Luke-only verses).,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts.",directional_model_requirements_by_pericope
augustinian_matthew_mark_luke:optional,luke_used_matthew,Matthew↔Luke,Matthew_Luke_block_25,Matt 20:18–Matt 20:34,Luke 18:31–Luke 18:43,pericope_direction_requirement,Luke span is shorter here (169 vs 281 tokens) and/or leaves more Matthean span material unmatched (11 Matt-only vs 7 Luke-only verses).,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts.",directional_model_requirements_by_pericope
markan_priority_matthew_and_luke:optional,luke_used_matthew,Matthew↔Luke,Matthew_Luke_block_25,Matt 20:18–Matt 20:34,Luke 18:31–Luke 18:43,pericope_direction_requirement,"The matched pairs carry 17 lemma-level replacements, so direct dependence would require substantial lexical rewriting.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts.",directional_model_requirements_by_pericope
farrer_mark_matthew_luke,luke_used_matthew,Matthew↔Luke,Matthew_Luke_block_25,Matt 20:18–Matt 20:34,Luke 18:31–Luke 18:43,pericope_direction_requirement,"The matched pairs carry 17 lemma-level replacements, so direct dependence would require substantial lexical rewriting.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts.",directional_model_requirements_by_pericope
griesbach_two_gospel,luke_used_matthew,Matthew↔Luke,Matthew_Luke_block_25,Matt 20:18–Matt 20:34,Luke 18:31–Luke 18:43,pericope_direction_requirement,"The matched pairs carry 17 lemma-level replacements, so direct dependence would require substantial lexical rewriting.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts.",directional_model_requirements_by_pericope
augustinian_matthew_mark_luke:optional,luke_used_matthew,Matthew↔Luke,Matthew_Luke_block_25,Matt 20:18–Matt 20:34,Luke 18:31–Luke 18:43,pericope_direction_requirement,"The matched pairs carry 17 lemma-level replacements, so direct dependence would require substantial lexical rewriting.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts.",directional_model_requirements_by_pericope
markan_priority_matthew_and_luke:optional,luke_used_matthew,Matthew↔Luke,Matthew_Luke_block_25,Matt 20:18–Matt 20:34,Luke 18:31–Luke 18:43,pericope_direction_requirement,This block is under order pressure: 3 primary pairs show local reordering and 34 secondary echoes touch the block.,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts.",directional_model_requirements_by_pericope
farrer_mark_matthew_luke,luke_used_matthew,Matthew↔Luke,Matthew_Luke_block_25,Matt 20:18–Matt 20:34,Luke 18:31–Luke 18:43,pericope_direction_requirement,This block is under order pressure: 3 primary pairs show local reordering and 34 secondary echoes touch the block.,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts.",directional_model_requirements_by_pericope
griesbach_two_gospel,luke_used_matthew,Matthew↔Luke,Matthew_Luke_block_25,Matt 20:18–Matt 20:34,Luke 18:31–Luke 18:43,pericope_direction_requirement,This block is under order pressure: 3 primary pairs show local reordering and 34 secondary echoes touch the block.,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts.",directional_model_requirements_by_pericope
augustinian_matthew_mark_luke:optional,luke_used_matthew,Matthew↔Luke,Matthew_Luke_block_25,Matt 20:18–Matt 20:34,Luke 18:31–Luke 18:43,pericope_direction_requirement,This block is under order pressure: 3 primary pairs show local reordering and 34 secondary echoes touch the block.,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts.",directional_model_requirements_by_pericope
markan_priority_matthew_and_luke:optional,luke_used_matthew,Matthew↔Luke,Matthew_Luke_block_25,Matt 20:18–Matt 20:34,Luke 18:31–Luke 18:43,pericope_direction_requirement,"Matthew-specific diction is heavier in this block, so Luke later would be reducing some Matthean phrasing if direct dependence is assumed.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts.",directional_model_requirements_by_pericope
farrer_mark_matthew_luke,luke_used_matthew,Matthew↔Luke,Matthew_Luke_block_25,Matt 20:18–Matt 20:34,Luke 18:31–Luke 18:43,pericope_direction_requirement,"Matthew-specific diction is heavier in this block, so Luke later would be reducing some Matthean phrasing if direct dependence is assumed.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts.",directional_model_requirements_by_pericope
griesbach_two_gospel,luke_used_matthew,Matthew↔Luke,Matthew_Luke_block_25,Matt 20:18–Matt 20:34,Luke 18:31–Luke 18:43,pericope_direction_requirement,"Matthew-specific diction is heavier in this block, so Luke later would be reducing some Matthean phrasing if direct dependence is assumed.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts.",directional_model_requirements_by_pericope
augustinian_matthew_mark_luke:optional,luke_used_matthew,Matthew↔Luke,Matthew_Luke_block_25,Matt 20:18–Matt 20:34,Luke 18:31–Luke 18:43,pericope_direction_requirement,"Matthew-specific diction is heavier in this block, so Luke later would be reducing some Matthean phrasing if direct dependence is assumed.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts.",directional_model_requirements_by_pericope
markan_priority_matthew_and_luke:optional,matthew_used_luke,Matthew↔Luke,Matthew_Luke_block_25,Luke 18:31–Luke 18:43,Matt 20:18–Matt 20:34,pericope_direction_requirement,Matthew later would need to compress some material (11 Matt-only vs 7 Luke-only verses in-block).,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.,directional_model_requirements_by_pericope
matthew_used_luke_plus_mark_like,matthew_used_luke,Matthew↔Luke,Matthew_Luke_block_25,Luke 18:31–Luke 18:43,Matt 20:18–Matt 20:34,pericope_direction_requirement,Matthew later would need to compress some material (11 Matt-only vs 7 Luke-only verses in-block).,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.,directional_model_requirements_by_pericope
markan_priority_matthew_and_luke:optional,matthew_used_luke,Matthew↔Luke,Matthew_Luke_block_25,Luke 18:31–Luke 18:43,Matt 20:18–Matt 20:34,pericope_direction_requirement,"The matched pairs carry 17 lemma-level replacements, so direct dependence would require substantial lexical rewriting.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.,directional_model_requirements_by_pericope
matthew_used_luke_plus_mark_like,matthew_used_luke,Matthew↔Luke,Matthew_Luke_block_25,Luke 18:31–Luke 18:43,Matt 20:18–Matt 20:34,pericope_direction_requirement,"The matched pairs carry 17 lemma-level replacements, so direct dependence would require substantial lexical rewriting.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.,directional_model_requirements_by_pericope
markan_priority_matthew_and_luke:optional,matthew_used_luke,Matthew↔Luke,Matthew_Luke_block_25,Luke 18:31–Luke 18:43,Matt 20:18–Matt 20:34,pericope_direction_requirement,This block is under order pressure: 3 primary pairs show local reordering and 34 secondary echoes touch the block.,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.,directional_model_requirements_by_pericope
matthew_used_luke_plus_mark_like,matthew_used_luke,Matthew↔Luke,Matthew_Luke_block_25,Luke 18:31–Luke 18:43,Matt 20:18–Matt 20:34,pericope_direction_requirement,This block is under order pressure: 3 primary pairs show local reordering and 34 secondary echoes touch the block.,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.,directional_model_requirements_by_pericope
markan_priority_matthew_and_luke:optional,luke_used_matthew,Matthew↔Luke,Matthew_Luke_block_26,Matt 21:1–Matt 21:45,Luke 19:29–Luke 20:19,pericope_direction_requirement,Luke span is shorter here (635 vs 852 tokens) and/or leaves more Matthean span material unmatched (21 Matt-only vs 15 Luke-only verses).,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts.",directional_model_requirements_by_pericope
farrer_mark_matthew_luke,luke_used_matthew,Matthew↔Luke,Matthew_Luke_block_26,Matt 21:1–Matt 21:45,Luke 19:29–Luke 20:19,pericope_direction_requirement,Luke span is shorter here (635 vs 852 tokens) and/or leaves more Matthean span material unmatched (21 Matt-only vs 15 Luke-only verses).,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts.",directional_model_requirements_by_pericope
griesbach_two_gospel,luke_used_matthew,Matthew↔Luke,Matthew_Luke_block_26,Matt 21:1–Matt 21:45,Luke 19:29–Luke 20:19,pericope_direction_requirement,Luke span is shorter here (635 vs 852 tokens) and/or leaves more Matthean span material unmatched (21 Matt-only vs 15 Luke-only verses).,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts.",directional_model_requirements_by_pericope
augustinian_matthew_mark_luke:optional,luke_used_matthew,Matthew↔Luke,Matthew_Luke_block_26,Matt 21:1–Matt 21:45,Luke 19:29–Luke 20:19,pericope_direction_requirement,Luke span is shorter here (635 vs 852 tokens) and/or leaves more Matthean span material unmatched (21 Matt-only vs 15 Luke-only verses).,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts.",directional_model_requirements_by_pericope
markan_priority_matthew_and_luke:optional,luke_used_matthew,Matthew↔Luke,Matthew_Luke_block_26,Matt 21:1–Matt 21:45,Luke 19:29–Luke 20:19,pericope_direction_requirement,"The matched pairs carry 67 lemma-level replacements, so direct dependence would require substantial lexical rewriting.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts.",directional_model_requirements_by_pericope
farrer_mark_matthew_luke,luke_used_matthew,Matthew↔Luke,Matthew_Luke_block_26,Matt 21:1–Matt 21:45,Luke 19:29–Luke 20:19,pericope_direction_requirement,"The matched pairs carry 67 lemma-level replacements, so direct dependence would require substantial lexical rewriting.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts.",directional_model_requirements_by_pericope
griesbach_two_gospel,luke_used_matthew,Matthew↔Luke,Matthew_Luke_block_26,Matt 21:1–Matt 21:45,Luke 19:29–Luke 20:19,pericope_direction_requirement,"The matched pairs carry 67 lemma-level replacements, so direct dependence would require substantial lexical rewriting.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts.",directional_model_requirements_by_pericope
augustinian_matthew_mark_luke:optional,luke_used_matthew,Matthew↔Luke,Matthew_Luke_block_26,Matt 21:1–Matt 21:45,Luke 19:29–Luke 20:19,pericope_direction_requirement,"The matched pairs carry 67 lemma-level replacements, so direct dependence would require substantial lexical rewriting.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts.",directional_model_requirements_by_pericope
markan_priority_matthew_and_luke:optional,luke_used_matthew,Matthew↔Luke,Matthew_Luke_block_26,Matt 21:1–Matt 21:45,Luke 19:29–Luke 20:19,pericope_direction_requirement,This block is under order pressure: 8 primary pairs show local reordering and 60 secondary echoes touch the block.,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts.",directional_model_requirements_by_pericope
farrer_mark_matthew_luke,luke_used_matthew,Matthew↔Luke,Matthew_Luke_block_26,Matt 21:1–Matt 21:45,Luke 19:29–Luke 20:19,pericope_direction_requirement,This block is under order pressure: 8 primary pairs show local reordering and 60 secondary echoes touch the block.,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts.",directional_model_requirements_by_pericope
griesbach_two_gospel,luke_used_matthew,Matthew↔Luke,Matthew_Luke_block_26,Matt 21:1–Matt 21:45,Luke 19:29–Luke 20:19,pericope_direction_requirement,This block is under order pressure: 8 primary pairs show local reordering and 60 secondary echoes touch the block.,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts.",directional_model_requirements_by_pericope
augustinian_matthew_mark_luke:optional,luke_used_matthew,Matthew↔Luke,Matthew_Luke_block_26,Matt 21:1–Matt 21:45,Luke 19:29–Luke 20:19,pericope_direction_requirement,This block is under order pressure: 8 primary pairs show local reordering and 60 secondary echoes touch the block.,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts.",directional_model_requirements_by_pericope
markan_priority_matthew_and_luke:optional,luke_used_matthew,Matthew↔Luke,Matthew_Luke_block_26,Matt 21:1–Matt 21:45,Luke 19:29–Luke 20:19,pericope_direction_requirement,"Matthew-specific diction is heavier in this block, so Luke later would be reducing some Matthean phrasing if direct dependence is assumed.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts.",directional_model_requirements_by_pericope
farrer_mark_matthew_luke,luke_used_matthew,Matthew↔Luke,Matthew_Luke_block_26,Matt 21:1–Matt 21:45,Luke 19:29–Luke 20:19,pericope_direction_requirement,"Matthew-specific diction is heavier in this block, so Luke later would be reducing some Matthean phrasing if direct dependence is assumed.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts.",directional_model_requirements_by_pericope
griesbach_two_gospel,luke_used_matthew,Matthew↔Luke,Matthew_Luke_block_26,Matt 21:1–Matt 21:45,Luke 19:29–Luke 20:19,pericope_direction_requirement,"Matthew-specific diction is heavier in this block, so Luke later would be reducing some Matthean phrasing if direct dependence is assumed.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts.",directional_model_requirements_by_pericope
augustinian_matthew_mark_luke:optional,luke_used_matthew,Matthew↔Luke,Matthew_Luke_block_26,Matt 21:1–Matt 21:45,Luke 19:29–Luke 20:19,pericope_direction_requirement,"Matthew-specific diction is heavier in this block, so Luke later would be reducing some Matthean phrasing if direct dependence is assumed.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts.",directional_model_requirements_by_pericope
markan_priority_matthew_and_luke:optional,matthew_used_luke,Matthew↔Luke,Matthew_Luke_block_26,Luke 19:29–Luke 20:19,Matt 21:1–Matt 21:45,pericope_direction_requirement,Matthew later would need to compress some material (21 Matt-only vs 15 Luke-only verses in-block).,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.,directional_model_requirements_by_pericope
matthew_used_luke_plus_mark_like,matthew_used_luke,Matthew↔Luke,Matthew_Luke_block_26,Luke 19:29–Luke 20:19,Matt 21:1–Matt 21:45,pericope_direction_requirement,Matthew later would need to compress some material (21 Matt-only vs 15 Luke-only verses in-block).,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.,directional_model_requirements_by_pericope
markan_priority_matthew_and_luke:optional,matthew_used_luke,Matthew↔Luke,Matthew_Luke_block_26,Luke 19:29–Luke 20:19,Matt 21:1–Matt 21:45,pericope_direction_requirement,"The matched pairs carry 67 lemma-level replacements, so direct dependence would require substantial lexical rewriting.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.,directional_model_requirements_by_pericope
