book,idx,ref,short_verse,citation_formula,bracketed_text,text_critical_empty_after_default,cheap_shared,variant_note_count,token_count_default,token_count_full,text_norm_default
Luke,946,Luke 21:15,False,False,False,False,False,2,17,17,εγω γαρ δωσω υμιν στομα και σοφιαν η ου δυνησονται αντιστηναι η αντειπειν απαντεσ οι αντικειμενοι υμιν
Luke,947,Luke 21:16,False,False,False,False,False,1,15,15,παραδοθησεσθε δε και υπο γονεων και αδελφων και συγγενων και φιλων και θανατωσουσιν εξ υμων
Luke,948,Luke 21:17,False,False,False,False,False,0,9,9,και εσεσθε μισουμενοι υπο παντων δια το ονομα μου
Luke,949,Luke 21:18,False,False,False,False,False,0,9,9,και θριξ εκ τησ κεφαλησ υμων ου μη αποληται
Luke,950,Luke 21:19,False,False,False,False,False,1,8,8,εν τη υπομονη υμων κτησασθε τασ ψυχασ υμων
Luke,951,Luke 21:20,False,False,False,False,False,1,14,14,οταν δε ιδητε κυκλουμενην υπο στρατοπεδων ιερουσαλημ τοτε γνωτε οτι ηγγικεν η ερημωσισ αυτησ
Luke,952,Luke 21:21,False,False,False,False,False,0,24,24,τοτε οι εν τη ιουδαια φευγετωσαν εισ τα ορη και οι εν μεσω αυτησ εκχωρειτωσαν και οι εν ταισ χωραισ μη εισερχεσθωσαν εισ αυτην
Luke,953,Luke 21:22,False,False,False,False,False,0,10,10,οτι ημεραι εκδικησεωσ αυται εισιν του πλησθηναι παντα τα γεγραμμενα
Luke,954,Luke 21:23,False,False,False,False,False,2,24,24,ουαι ταισ εν γαστρι εχουσαισ και ταισ θηλαζουσαισ εν εκειναισ ταισ ημεραισ εσται γαρ αναγκη μεγαλη επι τησ γησ και οργη τω λαω τουτω
Luke,955,Luke 21:24,False,False,False,False,False,3,21,21,και πεσουνται στοματι μαχαιρησ και αιχμαλωτισθησονται εισ τα εθνη παντα και ιερουσαλημ εσται πατουμενη υπο εθνων αχρι ου πληρωθωσιν καιροι εθνων
Luke,956,Luke 21:25,False,False,False,False,False,2,21,21,και εσονται σημεια εν ηλιω και σεληνη και αστροισ και επι τησ γησ συνοχη εθνων εν απορια ηχουσ θαλασσησ και σαλου
Luke,957,Luke 21:26,False,False,False,False,False,0,16,16,αποψυχοντων ανθρωπων απο φοβου και προσδοκιασ των επερχομενων τη οικουμενη αι γαρ δυναμεισ των ουρανων σαλευθησονται
Luke,958,Luke 21:27,False,False,False,False,False,0,15,15,και τοτε οψονται τον υιον του ανθρωπου ερχομενον εν νεφελη μετα δυναμεωσ και δοξησ πολλησ
Luke,959,Luke 21:28,False,False,False,False,False,0,15,15,αρχομενων δε τουτων γινεσθαι ανακυψατε και επαρατε τασ κεφαλασ υμων διοτι εγγιζει η απολυτρωσισ υμων
Luke,960,Luke 21:29,False,False,False,False,False,0,11,11,και ειπεν παραβολην αυτοισ ιδετε την συκην και παντα τα δενδρα
Luke,961,Luke 21:30,False,False,False,False,False,0,13,13,οταν προβαλωσιν ηδη βλεποντεσ αφ εαυτων γινωσκετε οτι ηδη εγγυσ το θεροσ εστιν
Luke,962,Luke 21:31,False,False,False,False,False,0,15,15,ουτωσ και υμεισ οταν ιδητε ταυτα γινομενα γινωσκετε οτι εγγυσ εστιν η βασιλεια του θεου
Luke,963,Luke 21:32,False,False,False,False,False,0,14,14,αμην λεγω υμιν οτι ου μη παρελθη η γενεα αυτη εωσ αν παντα γενηται
Luke,964,Luke 21:33,False,False,False,False,False,1,13,13,ο ουρανοσ και η γη παρελευσονται οι δε λογοι μου ου μη παρελευσονται
Luke,965,Luke 21:34,False,False,False,False,False,2,23,23,προσεχετε δε εαυτοισ μηποτε βαρηθωσιν υμων αι καρδιαι εν κραιπαλη και μεθη και μεριμναισ βιωτικαισ και επιστη εφ υμασ αιφνιδιοσ η ημερα εκεινη
Luke,966,Luke 21:35,False,False,False,False,False,1,13,13,ωσ παγισ επεισελευσεται γαρ επι παντασ τουσ καθημενουσ επι προσωπον πασησ τησ γησ
Luke,967,Luke 21:36,False,False,False,False,False,3,21,21,αγρυπνειτε δε εν παντι καιρω δεομενοι ινα κατισχυσητε εκφυγειν ταυτα παντα τα μελλοντα γινεσθαι και σταθηναι εμπροσθεν του υιου του ανθρωπου
Luke,968,Luke 21:37,False,False,False,False,False,1,19,19,ην δε τασ ημερασ εν τω ιερω διδασκων τασ δε νυκτασ εξερχομενοσ ηυλιζετο εισ το οροσ το καλουμενον ελαιων
Luke,969,Luke 21:38,False,False,False,False,False,0,12,12,και πασ ο λαοσ ωρθριζεν προσ αυτον εν τω ιερω ακουειν αυτου
Luke,970,Luke 22:1,False,False,False,False,False,0,9,9,ηγγιζεν δε η εορτη των αζυμων η λεγομενη πασχα
Luke,971,Luke 22:2,False,False,False,False,False,0,15,15,και εζητουν οι αρχιερεισ και οι γραμματεισ το πωσ ανελωσιν αυτον εφοβουντο γαρ τον λαον
Luke,972,Luke 22:3,False,False,False,False,False,1,14,14,εισηλθεν δε σατανασ εισ ιουδαν τον καλουμενον ισκαριωτην οντα εκ του αριθμου των δωδεκα
Luke,973,Luke 22:4,False,False,False,False,False,1,12,12,και απελθων συνελαλησεν τοισ αρχιερευσιν και στρατηγοισ το πωσ αυτοισ παραδω αυτον
Luke,974,Luke 22:5,False,False,False,False,False,0,7,7,και εχαρησαν και συνεθεντο αυτω αργυριον δουναι
Luke,975,Luke 22:6,False,False,False,False,False,1,11,11,και εξωμολογησεν και εζητει ευκαιριαν του παραδουναι αυτον ατερ οχλου αυτοισ
Luke,976,Luke 22:7,False,False,False,False,False,1,11,11,ηλθεν δε η ημερα των αζυμων η εδει θυεσθαι το πασχα
Luke,977,Luke 22:8,False,False,False,False,False,0,13,13,και απεστειλεν πετρον και ιωαννην ειπων πορευθεντεσ ετοιμασατε ημιν το πασχα ινα φαγωμεν
Luke,978,Luke 22:9,False,False,False,False,False,1,7,7,οι δε ειπαν αυτω που θελεισ ετοιμασωμεν
Luke,979,Luke 22:10,False,False,False,False,False,1,24,24,ο δε ειπεν αυτοισ ιδου εισελθοντων υμων εισ την πολιν συναντησει υμιν ανθρωποσ κεραμιον υδατοσ βασταζων ακολουθησατε αυτω εισ την οικιαν εισ ην εισπορευεται
Luke,980,Luke 22:11,False,False,False,False,False,0,22,22,και ερειτε τω οικοδεσποτη τησ οικιασ λεγει σοι ο διδασκαλοσ που εστιν το καταλυμα οπου το πασχα μετα των μαθητων μου φαγω
Luke,981,Luke 22:12,False,False,False,False,False,0,8,8,κακεινοσ υμιν δειξει αναγαιον μεγα εστρωμενον εκει ετοιμασατε
Luke,982,Luke 22:13,False,False,False,False,False,1,10,10,απελθοντεσ δε ευρον καθωσ ειρηκει αυτοισ και ητοιμασαν το πασχα
Luke,983,Luke 22:14,False,False,False,False,False,1,11,11,και οτε εγενετο η ωρα ανεπεσεν και οι αποστολοι συν αυτω
Luke,984,Luke 22:15,False,False,False,False,False,0,16,16,και ειπεν προσ αυτουσ επιθυμια επεθυμησα τουτο το πασχα φαγειν μεθ υμων προ του με παθειν
Luke,985,Luke 22:16,False,False,False,False,False,2,16,16,λεγω γαρ υμιν οτι ου μη φαγω αυτο εωσ οτου πληρωθη εν τη βασιλεια του θεου
Luke,986,Luke 22:17,False,False,False,False,False,1,11,11,και δεξαμενοσ ποτηριον ευχαριστησασ ειπεν λαβετε τουτο και διαμερισατε εισ εαυτουσ
Luke,987,Luke 22:18,False,False,False,False,False,3,21,21,λεγω γαρ υμιν ου μη πιω απο του νυν απο του γενηματοσ τησ αμπελου εωσ ου η βασιλεια του θεου ελθη
Luke,988,Luke 22:19,False,False,True,False,False,2,24,24,και λαβων αρτον ευχαριστησασ εκλασεν και εδωκεν αυτοισ λεγων τουτο εστιν το σωμα μου το υπερ υμων διδομενον τουτο ποιειτε εισ την εμην αναμνησιν
Luke,989,Luke 22:20,False,False,True,False,False,0,22,22,και το ποτηριον ωσαυτωσ μετα το δειπνησαι λεγων τουτο το ποτηριον η καινη διαθηκη εν τω αιματι μου το υπερ υμων εκχυννομενον
Luke,990,Luke 22:21,False,False,False,False,False,0,12,12,πλην ιδου η χειρ του παραδιδοντοσ με μετ εμου επι τησ τραπεζησ
Luke,991,Luke 22:22,False,False,False,False,False,2,18,18,οτι ο υιοσ μεν του ανθρωπου κατα το ωρισμενον πορευεται πλην ουαι τω ανθρωπω εκεινω δι ου παραδιδοται
Luke,992,Luke 22:23,False,False,False,False,False,0,16,16,και αυτοι ηρξαντο συζητειν προσ εαυτουσ το τισ αρα ειη εξ αυτων ο τουτο μελλων πρασσειν
Luke,993,Luke 22:24,False,False,False,False,False,0,12,12,εγενετο δε και φιλονεικια εν αυτοισ το τισ αυτων δοκει ειναι μειζων
Luke,994,Luke 22:25,False,False,False,False,False,0,16,16,ο δε ειπεν αυτοισ οι βασιλεισ των εθνων κυριευουσιν αυτων και οι εξουσιαζοντεσ αυτων ευεργεται καλουνται
Luke,995,Luke 22:26,False,False,False,False,False,1,19,19,υμεισ δε ουχ ουτωσ αλλ ο μειζων εν υμιν γινεσθω ωσ ο νεωτεροσ και ο ηγουμενοσ ωσ ο διακονων
Luke,996,Luke 22:27,False,False,False,False,False,1,20,20,τισ γαρ μειζων ο ανακειμενοσ η ο διακονων ουχι ο ανακειμενοσ εγω δε εν μεσω υμων ειμι ωσ ο διακονων
Luke,997,Luke 22:28,False,False,False,False,False,0,11,11,υμεισ δε εστε οι διαμεμενηκοτεσ μετ εμου εν τοισ πειρασμοισ μου
Luke,998,Luke 22:29,False,False,False,False,False,0,10,10,καγω διατιθεμαι υμιν καθωσ διεθετο μοι ο πατηρ μου βασιλειαν
Luke,999,Luke 22:30,False,False,False,False,False,4,22,22,ινα εσθητε και πινητε επι τησ τραπεζησ μου εν τη βασιλεια μου και καθησεσθε επι θρονων τασ δωδεκα φυλασ κρινοντεσ του ισραηλ
Luke,1000,Luke 22:31,False,False,False,False,False,1,12,12,σιμων σιμων ιδου ο σατανασ εξητησατο υμασ του σινιασαι ωσ τον σιτον
Luke,1001,Luke 22:32,False,False,False,False,False,1,19,19,εγω δε εδεηθην περι σου ινα μη εκλιπη η πιστισ σου και συ ποτε επιστρεψασ στηρισον τουσ αδελφουσ σου
Luke,1002,Luke 22:33,False,False,False,False,False,0,16,16,ο δε ειπεν αυτω κυριε μετα σου ετοιμοσ ειμι και εισ φυλακην και εισ θανατον πορευεσθαι
Luke,1003,Luke 22:34,False,False,False,False,False,3,15,15,ο δε ειπεν λεγω σοι πετρε ου φωνησει σημερον αλεκτωρ εωσ τρισ με απαρνηση ειδεναι
Luke,1004,Luke 22:35,False,False,False,False,False,0,19,19,και ειπεν αυτοισ οτε απεστειλα υμασ ατερ βαλλαντιου και πηρασ και υποδηματων μη τινοσ υστερησατε οι δε ειπαν ουθενοσ
Luke,1005,Luke 22:36,False,False,False,False,False,3,23,23,ειπεν δε αυτοισ αλλα νυν ο εχων βαλλαντιον αρατω ομοιωσ και πηραν και ο μη εχων πωλησατω το ιματιον αυτου και αγορασατω μαχαιραν
Luke,1006,Luke 22:37,False,False,False,False,False,2,23,23,λεγω γαρ υμιν οτι τουτο το γεγραμμενον δει τελεσθηναι εν εμοι το και μετα ανομων ελογισθη και γαρ το περι εμου τελοσ εχει
Luke,1007,Luke 22:38,False,False,False,False,False,0,14,14,οι δε ειπαν κυριε ιδου μαχαιραι ωδε δυο ο δε ειπεν αυτοισ ικανον εστιν
Luke,1008,Luke 22:39,False,False,False,False,False,1,17,17,και εξελθων επορευθη κατα το εθοσ εισ το οροσ των ελαιων ηκολουθησαν δε αυτω και οι μαθηται
Luke,1009,Luke 22:40,False,False,False,False,False,0,12,12,γενομενοσ δε επι του τοπου ειπεν αυτοισ προσευχεσθε μη εισελθειν εισ πειρασμον
Luke,1010,Luke 22:41,False,False,False,False,False,0,13,13,και αυτοσ απεσπασθη απ αυτων ωσει λιθου βολην και θεισ τα γονατα προσηυχετο
Luke,1011,Luke 22:42,False,False,False,False,False,3,19,19,λεγων πατερ ει βουλει παρενεγκε τουτο το ποτηριον απ εμου πλην μη το θελημα μου αλλα το σον γινεσθω
Luke,1012,Luke 22:43,False,False,False,False,False,3,8,8,ωφθη δε αυτω αγγελοσ απ ουρανου ενισχυων αυτον
Luke,1013,Luke 22:44,False,False,False,False,False,0,18,18,και γενομενοσ εν αγωνια εκτενεστερον προσηυχετο και εγενετο ο ιδρωσ αυτου ωσει θρομβοι αιματοσ καταβαινοντεσ επι την γην
Luke,1014,Luke 22:45,False,False,False,False,False,1,15,15,και αναστασ απο τησ προσευχησ ελθων προσ τουσ μαθητασ ευρεν κοιμωμενουσ αυτουσ απο τησ λυπησ
Luke,1015,Luke 22:46,False,False,False,False,False,0,12,12,και ειπεν αυτοισ τι καθευδετε ανασταντεσ προσευχεσθε ινα μη εισελθητε εισ πειρασμον
Luke,1016,Luke 22:47,False,False,False,False,False,1,20,20,ετι αυτου λαλουντοσ ιδου οχλοσ και ο λεγομενοσ ιουδασ εισ των δωδεκα προηρχετο αυτουσ και ηγγισεν τω ιησου φιλησαι αυτον
Luke,1017,Luke 22:48,False,False,False,False,False,1,11,11,ιησουσ δε ειπεν αυτω ιουδα φιληματι τον υιον του ανθρωπου παραδιδωσ
Luke,1018,Luke 22:49,False,False,False,False,False,1,13,13,ιδοντεσ δε οι περι αυτον το εσομενον ειπαν κυριε ει παταξομεν εν μαχαιρη
Luke,1019,Luke 22:50,False,False,False,False,False,2,17,17,και επαταξεν εισ τισ εξ αυτων του αρχιερεωσ τον δουλον και αφειλεν το ουσ αυτου το δεξιον
Luke,1020,Luke 22:51,False,False,False,False,False,1,14,14,αποκριθεισ δε ο ιησουσ ειπεν εατε εωσ τουτου και αψαμενοσ του ωτιου ιασατο αυτον
Luke,1021,Luke 22:52,False,False,False,False,False,2,23,23,ειπεν δε ιησουσ προσ τουσ παραγενομενουσ επ αυτον αρχιερεισ και στρατηγουσ του ιερου και πρεσβυτερουσ ωσ επι ληστην εξηλθατε μετα μαχαιρων και ξυλων
Luke,1022,Luke 22:53,False,False,False,False,False,1,26,26,καθ ημεραν οντοσ μου μεθ υμων εν τω ιερω ουκ εξετεινατε τασ χειρασ επ εμε αλλ αυτη εστιν υμων η ωρα και η εξουσια του σκοτουσ
Luke,1023,Luke 22:54,False,False,False,False,False,2,16,16,συλλαβοντεσ δε αυτον ηγαγον και εισηγαγον εισ την οικιαν του αρχιερεωσ ο δε πετροσ ηκολουθει μακροθεν
Luke,1024,Luke 22:55,False,False,False,False,False,3,14,14,περιαψαντων δε πυρ εν μεσω τησ αυλησ και συγκαθισαντων εκαθητο ο πετροσ μεσοσ αυτων
Luke,1025,Luke 22:56,False,False,False,False,False,0,18,18,ιδουσα δε αυτον παιδισκη τισ καθημενον προσ το φωσ και ατενισασα αυτω ειπεν και ουτοσ συν αυτω ην
Luke,1026,Luke 22:57,False,False,False,False,False,2,8,8,ο δε ηρνησατο λεγων ουκ οιδα αυτον γυναι
Luke,1027,Luke 22:58,False,False,False,False,False,1,19,19,και μετα βραχυ ετεροσ ιδων αυτον εφη και συ εξ αυτων ει ο δε πετροσ εφη ανθρωπε ουκ ειμι
Luke,1028,Luke 22:59,False,False,False,False,False,0,20,20,και διαστασησ ωσει ωρασ μιασ αλλοσ τισ διισχυριζετο λεγων επ αληθειασ και ουτοσ μετ αυτου ην και γαρ γαλιλαιοσ εστιν
Luke,1029,Luke 22:60,False,False,False,False,False,0,16,16,ειπεν δε ο πετροσ ανθρωπε ουκ οιδα ο λεγεισ και παραχρημα ετι λαλουντοσ αυτου εφωνησεν αλεκτωρ
Luke,1030,Luke 22:61,False,False,False,False,False,2,26,26,και στραφεισ ο κυριοσ ενεβλεψεν τω πετρω και υπεμνησθη ο πετροσ του λογου του κυριου ωσ ειπεν αυτω οτι πριν αλεκτορα φωνησαι σημερον απαρνηση με τρισ
Luke,1031,Luke 22:62,False,False,False,False,False,1,5,5,και εξελθων εξω εκλαυσεν πικρωσ
Luke,1032,Luke 22:63,False,False,False,False,False,1,9,9,και οι ανδρεσ οι συνεχοντεσ αυτον ενεπαιζον αυτω δεροντεσ
Luke,1033,Luke 22:64,False,False,False,False,False,1,11,11,και περικαλυψαντεσ αυτον επηρωτων λεγοντεσ προφητευσον τισ εστιν ο παισασ σε
Luke,1034,Luke 22:65,False,False,False,False,False,0,7,7,και ετερα πολλα βλασφημουντεσ ελεγον εισ αυτον
Luke,1035,Luke 22:66,False,False,False,False,False,2,20,20,και ωσ εγενετο ημερα συνηχθη το πρεσβυτεριον του λαου αρχιερεισ τε και γραμματεισ και απηγαγον αυτον εισ το συνεδριον αυτων
Luke,1036,Luke 22:67,False,False,False,False,False,0,17,17,λεγοντεσ ει συ ει ο χριστοσ ειπον ημιν ειπεν δε αυτοισ εαν υμιν ειπω ου μη πιστευσητε
Luke,1037,Luke 22:68,False,False,False,False,False,2,6,6,εαν δε ερωτησω ου μη αποκριθητε
Luke,1038,Luke 22:69,False,False,False,False,False,1,16,16,απο του νυν δε εσται ο υιοσ του ανθρωπου καθημενοσ εκ δεξιων τησ δυναμεωσ του θεου
Luke,1039,Luke 22:70,False,False,False,False,False,0,20,20,ειπαν δε παντεσ συ ουν ει ο υιοσ του θεου ο δε προσ αυτουσ εφη υμεισ λεγετε οτι εγω ειμι
Luke,1040,Luke 22:71,False,False,False,False,False,1,15,15,οι δε ειπαν τι ετι εχομεν μαρτυριασ χρειαν αυτοι γαρ ηκουσαμεν απο του στοματοσ αυτου
Luke,1041,Luke 23:1,False,False,False,False,False,0,11,11,και ανασταν απαν το πληθοσ αυτων ηγαγον αυτον επι τον πιλατον
Luke,1042,Luke 23:2,False,False,False,False,False,4,22,22,ηρξαντο δε κατηγορειν αυτου λεγοντεσ τουτον ευραμεν διαστρεφοντα το εθνοσ ημων και κωλυοντα φορουσ καισαρι διδοναι και λεγοντα αυτον χριστον βασιλεα ειναι
Luke,1043,Luke 23:3,False,False,False,False,False,1,19,19,ο δε πιλατοσ ηρωτησεν αυτον λεγων συ ει ο βασιλευσ των ιουδαιων ο δε αποκριθεισ αυτω εφη συ λεγεισ
Luke,1044,Luke 23:4,False,False,False,False,False,0,17,17,ο δε πιλατοσ ειπεν προσ τουσ αρχιερεισ και τουσ οχλουσ ουδεν ευρισκω αιτιον εν τω ανθρωπω τουτω
Luke,1045,Luke 23:5,False,False,False,False,False,1,20,20,οι δε επισχυον λεγοντεσ οτι ανασειει τον λαον διδασκων καθ ολησ τησ ιουδαιασ και αρξαμενοσ απο τησ γαλιλαιασ εωσ ωδε
Luke,1046,Luke 23:6,False,False,False,False,False,1,9,9,πιλατοσ δε ακουσασ επηρωτησεν ει ο ανθρωποσ γαλιλαιοσ εστιν
Luke,1047,Luke 23:7,False,False,False,False,False,0,21,21,και επιγνουσ οτι εκ τησ εξουσιασ ηρωδου εστιν ανεπεμψεν αυτον προσ ηρωδην οντα και αυτον εν ιεροσολυμοισ εν ταυταισ ταισ ημεραισ
Luke,1048,Luke 23:8,False,False,False,False,False,2,29,29,ο δε ηρωδησ ιδων τον ιησουν εχαρη λιαν ην γαρ εξ ικανων χρονων θελων ιδειν αυτον δια το ακουειν περι αυτου και ηλπιζεν τι σημειον ιδειν υπ αυτου γινομενον
Luke,1049,Luke 23:9,False,False,False,False,False,0,11,11,επηρωτα δε αυτον εν λογοισ ικανοισ αυτοσ δε ουδεν απεκρινατο αυτω
Luke,1050,Luke 23:10,False,False,False,False,False,0,10,10,ειστηκεισαν δε οι αρχιερεισ και οι γραμματεισ ευτονωσ κατηγορουντεσ αυτου
Luke,1051,Luke 23:11,False,False,False,False,False,2,19,19,εξουθενησασ δε αυτον και ο ηρωδησ συν τοισ στρατευμασιν αυτου και εμπαιξασ περιβαλων εσθητα λαμπραν ανεπεμψεν αυτον τω πιλατω
Luke,1052,Luke 23:12,False,False,False,False,False,2,22,22,εγενοντο δε φιλοι ο τε ηρωδησ και ο πιλατοσ εν αυτη τη ημερα μετ αλληλων προυπηρχον γαρ εν εχθρα οντεσ προσ αυτουσ
Luke,1053,Luke 23:13,False,False,False,False,False,0,11,11,πιλατοσ δε συγκαλεσαμενοσ τουσ αρχιερεισ και τουσ αρχοντασ και τον λαον
Luke,1054,Luke 23:14,False,False,False,False,False,1,29,29,ειπεν προσ αυτουσ προσηνεγκατε μοι τον ανθρωπον τουτον ωσ αποστρεφοντα τον λαον και ιδου εγω ενωπιον υμων ανακρινασ ουθεν ευρον εν τω ανθρωπω τουτω αιτιον ων κατηγορειτε κατ αυτου
Luke,1055,Luke 23:15,False,False,False,False,False,1,16,16,αλλ ουδε ηρωδησ ανεπεμψεν γαρ αυτον προσ ημασ και ιδου ουδεν αξιον θανατου εστιν πεπραγμενον αυτω
Luke,1056,Luke 23:16,False,False,False,False,False,1,4,4,παιδευσασ ουν αυτον απολυσω
Luke,1057,Luke 23:18,False,False,False,False,False,2,11,11,ανεκραγον δε παμπληθει λεγοντεσ αιρε τουτον απολυσον δε ημιν τον βαραββαν
Luke,1058,Luke 23:19,False,False,False,False,False,1,15,15,οστισ ην δια στασιν τινα γενομενην εν τη πολει και φονον βληθεισ εν τη φυλακη
Luke,1059,Luke 23:20,False,False,False,False,False,2,9,9,παλιν δε ο πιλατοσ προσεφωνησεν θελων απολυσαι τον ιησουν
Luke,1060,Luke 23:21,False,False,False,False,False,1,7,7,οι δε επεφωνουν λεγοντεσ σταυρου σταυρου αυτον
Luke,1061,Luke 23:22,False,False,False,False,False,0,21,21,ο δε τριτον ειπεν προσ αυτουσ τι γαρ κακον εποιησεν ουτοσ ουδεν αιτιον θανατου ευρον εν αυτω παιδευσασ ουν αυτον απολυσω
Luke,1062,Luke 23:23,False,False,False,False,False,1,13,13,οι δε επεκειντο φωναισ μεγαλαισ αιτουμενοι αυτον σταυρωθηναι και κατισχυον αι φωναι αυτων
Luke,1063,Luke 23:24,False,False,False,False,False,1,7,7,και πιλατοσ επεκρινεν γενεσθαι το αιτημα αυτων
Luke,1064,Luke 23:25,False,False,False,False,False,1,19,19,απελυσεν δε τον δια στασιν και φονον βεβλημενον εισ φυλακην ον ητουντο τον δε ιησουν παρεδωκεν τω θεληματι αυτων
Luke,1065,Luke 23:26,False,False,False,False,False,1,19,19,και ωσ απηγαγον αυτον επιλαβομενοι σιμωνα τινα κυρηναιον ερχομενον απ αγρου επεθηκαν αυτω τον σταυρον φερειν οπισθεν του ιησου
Luke,1066,Luke 23:27,False,False,False,False,False,1,14,14,ηκολουθει δε αυτω πολυ πληθοσ του λαου και γυναικων αι εκοπτοντο και εθρηνουν αυτον
Luke,1067,Luke 23:28,False,False,False,False,False,1,22,22,στραφεισ δε προσ αυτασ ο ιησουσ ειπεν θυγατερεσ ιερουσαλημ μη κλαιετε επ εμε πλην εφ εαυτασ κλαιετε και επι τα τεκνα υμων
Luke,1068,Luke 23:29,False,False,False,False,False,2,21,21,οτι ιδου ερχονται ημεραι εν αισ ερουσιν μακαριαι αι στειραι και αι κοιλιαι αι ουκ εγεννησαν και μαστοι οι ουκ εθρεψαν
Luke,1069,Luke 23:30,False,False,False,False,False,0,13,13,τοτε αρξονται λεγειν τοισ ορεσιν πεσετε εφ ημασ και τοισ βουνοισ καλυψατε ημασ
Luke,1070,Luke 23:31,False,False,False,False,False,1,13,13,οτι ει εν τω υγρω ξυλω ταυτα ποιουσιν εν τω ξηρω τι γενηται
Luke,1071,Luke 23:32,False,False,False,False,False,1,9,9,ηγοντο δε και ετεροι κακουργοι δυο συν αυτω αναιρεθηναι
Luke,1072,Luke 23:33,False,False,False,False,False,1,23,23,και οτε ηλθον επι τον τοπον τον καλουμενον κρανιον εκει εσταυρωσαν αυτον και τουσ κακουργουσ ον μεν εκ δεξιων ον δε εξ αριστερων
Luke,1073,Luke 23:34,False,False,False,False,False,2,19,19,ο δε ιησουσ ελεγεν πατερ αφεσ αυτοισ ου γαρ οιδασιν τι ποιουσιν διαμεριζομενοι δε τα ιματια αυτου εβαλον κληρουσ
Luke,1074,Luke 23:35,False,False,False,False,False,2,24,24,και ειστηκει ο λαοσ θεωρων εξεμυκτηριζον δε και οι αρχοντεσ λεγοντεσ αλλουσ εσωσεν σωσατω εαυτον ει ουτοσ εστιν ο χριστοσ του θεου ο εκλεκτοσ
Luke,1075,Luke 23:36,False,False,False,False,False,2,10,10,ενεπαιξαν δε αυτω και οι στρατιωται προσερχομενοι οξοσ προσφεροντεσ αυτω
Luke,1076,Luke 23:37,False,False,False,False,False,0,11,11,και λεγοντεσ ει συ ει ο βασιλευσ των ιουδαιων σωσον σεαυτον
Luke,1077,Luke 23:38,False,False,False,False,False,3,11,11,ην δε και επιγραφη επ αυτω ο βασιλευσ των ιουδαιων ουτοσ
Luke,1078,Luke 23:39,False,False,False,False,False,2,17,17,εισ δε των κρεμασθεντων κακουργων εβλασφημει αυτον λεγων ουχι συ ει ο χριστοσ σωσον σεαυτον και ημασ
Luke,1079,Luke 23:40,False,False,False,False,False,1,18,18,αποκριθεισ δε ο ετεροσ επιτιμων αυτω εφη ουδε φοβη συ τον θεον οτι εν τω αυτω κριματι ει
Luke,1080,Luke 23:41,False,False,False,False,False,0,14,14,και ημεισ μεν δικαιωσ αξια γαρ ων επραξαμεν απολαμβανομεν ουτοσ δε ουδεν ατοπον επραξεν
Luke,1081,Luke 23:42,False,False,False,False,False,3,11,11,και ελεγεν ιησου μνησθητι μου οταν ελθησ εν τη βασιλεια σου
Luke,1082,Luke 23:43,False,False,False,False,False,2,13,13,και ειπεν αυτω αμην σοι λεγω σημερον μετ εμου εση εν τω παραδεισω
Luke,1083,Luke 23:44,False,False,False,False,False,2,16,16,και ην ηδη ωσει ωρα εκτη και σκοτοσ εγενετο εφ ολην την γην εωσ ωρασ ενατησ
Luke,1084,Luke 23:45,False,False,False,False,False,2,10,10,του ηλιου εκλιποντοσ εσχισθη δε το καταπετασμα του ναου μεσον
Luke,1085,Luke 23:46,False,False,False,False,False,2,19,19,και φωνησασ φωνη μεγαλη ο ιησουσ ειπεν πατερ εισ χειρασ σου παρατιθεμαι το πνευμα μου τουτο δε ειπων εξεπνευσεν
Luke,1086,Luke 23:47,False,False,False,False,False,1,16,16,ιδων δε ο εκατονταρχησ το γενομενον εδοξαζεν τον θεον λεγων οντωσ ο ανθρωποσ ουτοσ δικαιοσ ην
Luke,1087,Luke 23:48,False,False,False,False,False,2,16,16,και παντεσ οι συμπαραγενομενοι οχλοι επι την θεωριαν ταυτην θεωρησαντεσ τα γενομενα τυπτοντεσ τα στηθη υπεστρεφον
Luke,1088,Luke 23:49,False,False,False,False,False,3,17,17,ειστηκεισαν δε παντεσ οι γνωστοι αυτω μακροθεν και γυναικεσ αι συνακολουθουσαι αυτω απο τησ γαλιλαιασ ορωσαι ταυτα
Luke,1089,Luke 23:50,False,False,False,False,False,1,11,11,και ιδου ανηρ ονοματι ιωσηφ βουλευτησ υπαρχων ανηρ αγαθοσ και δικαιοσ
Luke,1090,Luke 23:51,False,False,False,False,False,1,21,21,ουτοσ ουκ ην συγκατατεθειμενοσ τη βουλη και τη πραξει αυτων απο αριμαθαιασ πολεωσ των ιουδαιων οσ προσεδεχετο την βασιλειαν του θεου
Luke,1091,Luke 23:52,False,False,False,False,False,0,9,9,ουτοσ προσελθων τω πιλατω ητησατο το σωμα του ιησου
Luke,1092,Luke 23:53,False,False,False,False,False,3,17,17,και καθελων ενετυλιξεν αυτο σινδονι και εθηκεν αυτον εν μνηματι λαξευτω ου ουκ ην ουδεισ ουπω κειμενοσ
Luke,1093,Luke 23:54,False,False,False,False,False,1,7,7,και ημερα ην παρασκευησ και σαββατον επεφωσκεν
